"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48"
"N099623",2095.84963459199,1844.49804945931,1585.29150088082,1397.93069110232,1291.37431134258,1200.37804008792,1144.72512741334,1153.80653608412,1221.41842445172,1321.39030763655,1423.45385107587,1506.50662120684,1570.0358649443,1610.10009794996,1647.6104187633,1700.04161182451,1759.28441689485,1814.31690420423,1868.35384836162,1910.29430028916,1924.88040582988,1899.80835076556,1778.60145036727,1681.71137906048,1626.0450356048,1462.54277514575,1270.75594050577,1140.4265292227,1079.50341423996,1025.89668284955,999.092999102156,1029.99773279278,1117.73453300682,1229.96878056093,1340.98927328692,1432.83663168912,1505.3403618742,1550.25008493838,1594.15607459056,1650.5673323209,1710.05206248905,1768.48047972672,1823.29105240377,1866.89996096417,1882.52578406766,1861.96043335164,1741.28637784137,1647.94316500799
"N099624",3478.60459895996,3340.92301290256,3049.73836378758,2720.22609697715,2434.30698932206,2238.34565640733,2096.09617151215,2000.21737748534,1967.89007572505,2024.71454023896,2139.5235636933,2304.4834501351,2429.82432293646,2543.31527066143,2659.72194291289,2762.62136223488,2865.13432344289,2975.75791016562,3068.58762968218,3158.06627701026,3219.89923687806,3249.05531164313,3195.55157493955,3084.37980153954,2957.38595595332,2857.07781005768,2620.05772202649,2334.36559569899,2085.75086004662,1913.4583093934,1791.26260328949,1719.60825615284,1697.26076303755,1749.11642080682,1853.15630562384,2002.42747733958,2121.35349835856,2225.43768780623,2323.03670701421,2408.31826668833,2487.32168817538,2568.08074277986,2636.64921078537,2700.06066833635,2753.24280170095,2790.66685194367,2749.72858990615,2652.36261398383
"N099625",111717.796388249,103706.918559876,97054.7340793361,92129.2892862812,88671.830405608,87367.1101749997,88673.4241124991,91588.6312600042,96079.619544057,101108.305268846,106401.966659565,112597.323288721,118023.857714349,122436.819019792,125893.914421392,128188.54840211,129479.801341872,130025.832685037,129764.282576733,127664.961094628,123232.083477609,119140.210131356,115728.406282557,108700.625800238,100810.785590708,93854.7621743386,88283.961464275,84287.9053397184,81431.1491156607,80475.0501267051,81796.6762005475,84450.115228349,88725.1673290351,93845.2927333347,99312.8704659956,105537.52600627,110944.144145315,115458.357944555,119074.297945444,121661.70006756,123362.687121525,124525.875520168,124369.834657225,122231.742169443,117751.354307715,113883.647919293,110857.885582309,104026.10734688
"N099626",1897.85811768119,1733.62743291455,1564.15910553119,1441.3943959109,1360.56180864103,1305.99935831466,1274.85849947474,1268.93691837637,1300.34855568682,1333.78347614741,1412.54820209963,1508.34814737405,1603.97843191816,1702.32068812726,1778.03112903746,1846.35031034852,1910.17748513893,1960.62605275553,1995.71652946135,1995.95696526945,1961.37985295407,1901.06627810499,1833.78780800017,1832.27287395637,1786.87051501452,1639.02592548433,1483.44275036244,1374.29536817836,1304.35099351352,1259.40112933808,1235.68823671263,1234.33820930507,1270.03940490847,1306.11055749998,1386.91541175278,1484.16963162481,1579.87583136412,1679.17220931668,1755.6305452638,1823.04077299236,1888.37831734222,1938.53578827946,1976.43036844143,1977.2609686428,1941.54642784547,1883.78954051897,1816.25762550917,1816.53435426623
"N099627",3863.90243378138,3753.28016779076,3514.7268303435,3155.04820468091,2857.28504668918,2620.49760843687,2467.04168821468,2391.47797496944,2407.59709333207,2505.36314072918,2573.50499536937,2794.94116464513,2974.56862455713,3116.09949242238,3213.25394290527,3274.84251164822,3330.56488406907,3356.5382854604,3375.64188661803,3392.60788647581,3412.59574097539,3434.49104742996,3388.66288004189,3301.29694450553,3229.06079764635,3193.47098694469,3019.10753872961,2712.82000648622,2460.61615143233,2259.53492897496,2138.24541696172,2092.44271958113,2133.52033323225,2254.52460467941,2341.85506959032,2581.90469911573,2778.2032367508,2935.45937198262,3046.55828024823,3121.81438148964,3185.18905795965,3223.98522118656,3251.99515096072,3276.04712364271,3305.63589816683,3336.81378955988,3294.35292343054,3217.06881386792
"N099628",3432.14955436869,3142.9394258275,2951.16305465059,2803.9393699113,2710.08095537996,2656.66134841046,2669.23663105126,2708.96743343784,2796.92083656487,3006.07226770576,3258.1942387561,3492.00478187484,3722.8581674454,3894.8132297287,4021.4932444086,4172.79983414315,4163.06230452777,4167.79366793071,4154.84641758983,4041.52928926299,3874.73240927804,3739.93092631157,3631.62429686892,3395.51485178025,3103.35899825582,2858.83280265126,2694.81073350256,2570.98783423217,2492.79420980448,2450.39177375252,2467.56890687795,2511.4518961278,2598.3504778696,2795.78021030597,3037.81651177065,3261.58011552734,3478.80461283203,3649.15789755954,3771.74166614493,3921.08134342493,3915.34058910438,3922.51665536233,3914.90966199228,3807.24864081126,3655.50162049921,3532.07698873429,3435.94712796937,3210.51180034387
"N099629",3332.15167113501,3035.20275495711,2811.77038823867,2643.61407187995,2526.0451866112,2459.43849209251,2475.48494983196,2523.56081567717,2609.43004079035,2790.9288149283,3014.55590909363,3268.95298321574,3502.3244274259,3704.97331846374,3858.678924513,3969.29719824438,4009.87561142316,4010.25742585939,3950.61501020689,3833.82646802161,3678.60881108424,3540.85960257132,3422.04110755707,3172.15855517416,2887.25631771735,2645.57817589857,2466.15094666482,2335.67086931787,2250.18334122329,2211.44887703879,2250.52715930702,2320.45210982639,2423.15939376053,2620.32866564375,2857.66263769988,3125.87271000735,3369.95786807945,3582.65569610568,3747.5482418053,3864.76398787136,3913.61423276446,3922.53466300576,3869.35388752472,3759.00383388583,3608.39993138694,3475.83619822514,3359.80226966846,3113.45052660042
"N099630",1105.70586628991,1081.25337015831,1005.95483461932,902.668580157174,817.407335360583,766.212259405691,733.250224633921,719.886474591251,727.376303445836,759.103187688463,847.701181567445,950.970914133486,1011.17002090507,1049.9995416482,1076.77964606927,1095.69105684834,1104.09543737695,1110.70197718956,1112.61947264421,1107.02080217583,1117.62214311079,1109.12265328872,1068.48454594422,1033.93939362599,1007.30680284638,1000.9195562727,944.557213029125,857.018318867358,783.455753417999,737.884707897951,708.39890592106,699.44552908774,710.277504888477,740.553427434994,819.749488886281,908.897325115786,964.062585998361,1005.21253857138,1033.39564075486,1052.29271380509,1060.70606415697,1065.803632592,1067.46547977005,1061.3988374201,1072.08838528528,1063.49319522592,1024.46328199175,992.142090346814
"N099631",32827.6251203176,30056.2082644698,28595.8447122378,27438.7538137526,26382.4520756138,25902.9501670902,26037.3533759435,26450.3186784138,26548.4256550248,27836.5445783936,29958.1463099993,32480.0755484177,34744.8085771745,36717.519298842,38375.5370363874,39179.8701939629,39591.1886335623,39565.0909249926,39096.4577008982,38171.3548789461,37128.4287960208,35500.5503934833,34819.6021183558,32680.9963323255,29923.7771726106,27560.9695037949,26356.8318901069,25388.0384011139,24499.3737182359,24116.1937539848,24302.7925023778,24753.4507265888,24890.0040944023,26146.3969827371,28206.8214926843,30602.5544645356,32793.2438259983,34663.5927086887,36285.2236795356,37093.7435666643,37519.648009747,37528.5020750404,37136.8961310318,36304.3045187282,35309.4127606054,33784.8252487496,33166.8103724947,31163.4776078156
"N099632",141.991588829029,115.761217946973,97.5309371761417,85.9608716406307,80.4800811571942,79.1888865219395,82.3469180251124,88.1184602070282,94.3201199481934,109.166224366321,129.413341931787,155.618687353762,178.638052512274,198.417458670378,212.302613785649,217.790206273679,216.263648773101,212.431195545425,205.498035106263,194.066881737346,180.624313519608,169.315299821719,157.863967916658,138.61809851095,118.725649114698,102.224559085588,90.5639017313918,82.7406309161515,79.3401431848814,79.5041129792174,83.0144366343996,89.0110841413924,95.1123161488146,109.974626368131,130.369988589947,155.878250579177,178.929588608656,198.687230094794,212.964202669507,218.27305798654,216.528487447664,212.569250787772,205.66604699118,194.385215394236,181.012252135599,169.600690175813,157.933807094173,138.748306833525
"N099633",32238.5059954632,29560.0184982166,28160.9668458138,27047.6334845932,26024.1052930575,25555.5133774127,25661.8400055257,26063.7681483865,26143.4450719074,27391.915494171,29431.0029200308,31818.5457845964,33988.1190278754,35874.0908695215,37463.7786380014,38241.3860464717,38645.1551265874,38602.5728596339,38159.7037524211,37271.1501153677,36241.8538594525,34649.1205113698,33956.8712778578,31890.2246858923,29224.1699993253,27008.4478504334,25865.7822867868,24926.7262889723,24088.0246621606,23718.1348264209,23877.4056298869,24313.5648454782,24442.8620742857,25658.5101454515,27599.8978706378,29895.245410068,31975.7950157212,33781.4459345025,35317.7839324557,36098.7780658369,36515.8737177043,36526.753045044,36136.3336905028,35315.1619860965,34415.8265990597,32926.3511606391,32279.217005751,30321.2945457631
"N099634",5038.33767769745,4701.74554039169,4244.83210060851,3859.38080584419,3517.04259911637,3260.09617732085,3082.14199713344,2962.84690307065,2915.86217070246,2900.54174474486,2956.44388073115,3124.59003134449,3369.82289054718,3681.28272893688,4023.1044528374,4331.78789090483,4602.11266451028,4816.54787406021,5001.75155544294,5089.63458233047,5138.1191747601,5109.79284454924,4981.65281186519,4765.8056111596,4646.55093148401,4358.09291959081,3954.59181712514,3616.85692825914,3311.33650343916,3084.45613391479,2929.53174223156,2827.38107483024,2797.68373062193,2799.5797561825,2866.09942083226,3045.77960730552,3300.86412519758,3617.3618207119,3966.89868162498,4283.78879458855,4560.25319353069,4776.61986338756,4965.44333221501,5059.09491935561,5111.70556348433,5084.21683651112,4955.84603613757,4748.04167653136
"N099635",16731.735377033,15619.4601321876,14290.0897491817,13089.017184802,12115.522875112,11393.3170960643,10866.5209814476,10560.5842560337,10536.3428117617,10597.1518578319,10889.0104831262,11505.8010811947,12348.5042402091,13277.97104798,14244.3574163646,15139.506907559,15878.7417135851,16571.9240498274,17138.4727041281,17418.5584639552,17492.3544089262,17279.6972966516,16788.7336901099,16300.6095985039,15854.4236207913,14835.0358575532,13617.9091260357,12512.5075658746,11627.8271340148,10980.5792942093,10522.8268524814,10276.0162914814,10293.6313435486,10388.9509240203,10714.2120957891,11361.9492616137,12230.6742478398,13177.2671688457,14151.3275125787,15071.5557568224,15816.5048575153,16524.643459139,17096.5258851825,17375.9650888025,17462.7480731964,17252.071273918,16771.2825620233,16288.6724830629
"N099636",35111.8082041502,31956.9264579046,29464.3739140808,27525.7618407387,26032.1571052403,24955.4534596316,24374.599494705,24605.3585471361,25199.5378431913,26193.7806879371,27810.2045758723,29691.0009297289,31658.524637563,33617.8706036213,35343.9071754371,36790.3201017248,37740.9466193929,38468.7320515309,38698.8644755476,38372.908376722,37641.9466276196,36517.7366795707,35080.8271660613,34024.4489451916,31673.0094787191,28975.9614850254,26830.7582187924,25171.9902144243,23908.2402677565,23016.2274416886,22577.5630813684,22885.8322258989,23496.147692471,24529.7293047741,26279.8534609159,28315.4460989577,30423.3245169422,32444.5278494246,34205.6466951142,35710.7530218698,36643.2381468384,37442.7143794888,37774.4311580402,37558.3212804328,36881.53296975,35720.7962465213,34258.7369079187,33227.4604014918
"N099637",341.442466791412,299.931809065428,271.63229308488,251.130567236059,238.004544852301,232.206698562802,237.199910152437,252.455158554012,268.667786985677,291.331153312707,324.657553933603,360.354852763806,396.283600501878,426.032397049542,447.744965428548,468.990351813598,481.060931387621,480.166493739815,475.103582996752,456.987650106201,433.017554920677,412.138291515765,394.660351873932,362.198717554295,326.825550849406,295.280859270348,271.696215426953,254.458677546678,243.239098695044,238.745141343205,244.255344270504,260.270620779075,277.400402648459,300.751540112812,333.555070456355,369.404522334234,405.906649459275,435.315192201975,457.392656636406,478.289754232229,490.894640394841,489.935318678216,484.123309392923,465.531309603055,441.517001453747,419.742717080815,403.01875103485,369.456791487324
"N099638",2360.25841627158,2090.04205624053,1883.00108191423,1745.47676719985,1655.60622024242,1620.7709839709,1663.94258462774,1759.56250573353,1826.47630768657,1994.47884480859,2208.76760255966,2415.82728262149,2577.55887297372,2695.79839785925,2737.33001753592,2762.25095796048,2762.81279970509,2724.40921190554,2695.855270916,2649.12458871231,2566.76386730672,2520.26073562202,2426.03687518183,2237.29592319322,2040.35303948768,1862.30290780137,1723.91706241211,1634.83733662491,1578.08661986749,1561.75952455849,1625.94961124542,1729.36415155604,1802.32275698584,1973.61799457669,2194.16306567143,2400.98505265374,2566.2965157132,2682.15898237303,2727.80551548415,2749.9141406388,2750.08930890934,2710.06744843871,2685.70551666971,2636.91314220378,2561.81965247834,2511.12876996339,2421.18879247455,2233.93629163901
"N099639",1977.09383142773,1817.37571781596,1654.04041924536,1525.75018258932,1439.18097484413,1376.97636764111,1329.29363976177,1303.37285452744,1309.51986649583,1320.11295366162,1337.98030566138,1391.21294820953,1471.79480975764,1567.65806649148,1666.75244216958,1753.66562422592,1845.84531686932,1908.38236666136,1953.57618767552,1957.82386503443,1947.48677151928,1908.83309671029,1854.38821479593,1819.44319144246,1751.36827425477,1631.27602900095,1497.61454733536,1389.88894279954,1317.5126346287,1263.32297946421,1222.932453004,1200.40775227129,1208.99479030617,1218.7785785469,1237.34221370384,1287.25991076709,1363.23878753953,1454.0593586407,1547.89185071357,1630.10261353427,1718.57013347084,1780.13705786368,1824.89734005719,1830.44919812744,1822.27939909254,1787.21872332238,1738.29244390774,1709.6817965695
"N099640",547.635410254115,524.683387041081,478.170415958975,429.679866182676,391.98295797912,361.660471415989,337.415945658603,319.704706579745,309.946594072317,306.588485780774,305.11516166959,312.94057753325,323.156240987607,335.037924567275,350.491525801091,367.987362266924,386.618330124103,407.596600098226,427.582691407819,442.091964919962,451.40997153633,449.089698962214,440.167395924955,418.69996315652,396.870239673213,380.283445456628,341.662159629894,302.198863667551,273.189484833094,251.618198973613,235.936748640202,226.086803446574,223.915501812951,227.32537752799,232.108154473995,245.634473368981,261.07052122478,278.12891544791,298.1568460681,319.767083131594,341.992771794125,366.465192756059,389.732922119163,407.11192499739,418.975868763638,419.542697329051,412.766367342991,393.148190408504
"N099641",576.07310381512,570.181191859635,531.403898015681,480.650738408089,439.840812565167,410.943347283666,393.110847841661,383.031841654539,383.443772004033,392.902982118092,410.169407395149,437.934430231239,464.017848031525,483.246542190167,497.0261120532,506.630467686346,514.541543495846,518.890747366001,519.473836056585,522.741399532452,521.987446972231,521.856215955824,515.737221315798,504.369598670156,492.780803580091,496.001455700092,466.217599401797,423.060927566647,388.6593935307,365.492691216937,352.244794516664,346.059606076352,349.990489151943,362.939107629558,382.681217075252,413.055078975757,440.861790499432,462.515086756649,477.757209775255,489.326087573048,498.322332416482,504.235047393397,506.124444407418,510.246609278491,510.138217630898,511.159300972144,505.797669876525,495.26936572956
