"","f1","f2","f3","f4","f5","f6"
"N000265",3988.98853490231,3917.03886372054,3866.60007706983,3832.50599513735,3804.60806296599,3783.58800450571
"N000266",1029.97480985369,988.957457255809,957.873157338261,931.191086738098,907.683710638405,886.43141815252
"N000267",2975.38321053672,2896.3379795325,2833.51847985372,2782.10936246243,2735.63426590721,2693.617566931
"N000268",2192.6445626706,2187.85259452107,2191.48225522032,2198.97688035682,2209.68460129222,2222.13760909873
"N000269",11411.6342845076,11202.3728950952,11082.936347276,11009.2199975364,10950.9101903578,10933.0695378626
"N000270",6229.60414466032,5960.13393339837,5741.22260615099,5559.9036894747,5392.85372396378,5254.90639753156
"N000271",2270.29345913261,2163.7977097624,2084.43931944035,2019.94126449097,1965.50112795871,1914.74614938393
"N000272",1881.03157796256,1801.18531940217,1705.09987629028,1600.7951149024,1492.08829245728,1384.78437504879
"N000273",9788.66784813399,9864.5230387547,10022.4443274836,10227.9448944729,10462.9262128325,10722.3819298457
"N000274",3918.44269168516,3775.31788206082,3663.78107637422,3571.14830349456,3487.9290744475,3413.67137663767
"N000275",9230.8551965301,9321.39082562156,9408.87953419565,9493.3616700534,9580.55717309993,9658.97182381923
"N000276",12676.5552803253,12438.6612167048,12195.5993529166,12044.3617000681,11958.1196028329,11881.3478733174
"N000277",6063.75048293056,4565.77875430392,2958.44702051748,1788.33517583744,824.01498372395,-15.5210842323213
"N000278",1552.91310893991,1474.65729043232,1420.58642620148,1376.70373275554,1338.78715038914,1304.91254617236
"N000279",2205.895595,2168.46293699266,2083.32585028091,2022.71332764902,1973.00194027198,1932.41242684074
"N000280",7466.54891084842,7131.36181570343,6877.07433074787,6662.50523839374,6470.87376430057,6317.18315091959
"N000281",4046.31203722322,3323.91780206169,2451.44993425166,1449.73940185541,333.72019888146,-885.826656779924
"N000282",3367.78731641719,3170.69242042463,3022.16704311678,2896.52438902281,2788.02970841272,2679.14148459724
"N000283",1859.26204402981,1911.57967609006,1962.84493346068,2016.99095797904,2071.23574389207,2127.56596358895
"N000284",863.1150100767,815.846153685249,782.258722344174,753.928826446065,729.870141191596,709.792807189554
"N000285",2519.65755637349,2514.27182251238,2522.10321360831,2535.0676273576,2552.76719775017,2573.82236051356
"N000286",2250.04084775794,2475.51834441591,2653.30414089261,2793.48658172989,2900.6392966949,2977.21840255555
"N000287",5241.45659291168,4345.7001794443,3661.78669358986,3104.50585651167,2627.9062456394,2177.81818700067
"N000288",4340.96679983552,4007.52155659526,3797.38148848469,3624.38581521185,3475.70693290617,3343.29252497595
"N000289",7572.535689966,7377.74628799515,7224.30451181375,7096.54171935078,6985.38225270427,6879.69877757943
"N000290",8034.12665119011,7970.76601780442,7906.21783673493,7838.10579226543,7735.21819768041,7625.64769402576
"N000291",3558.64740502348,3542.5781441781,3544.63762832109,3553.28332077925,3567.91505055052,3585.48080579309
"N000292",10343.6249548144,10247.4445305127,10329.4727909769,10153.5225657657,10047.6521562331,9980.88607363028
"N000293",4185.36090494116,4448.49926357298,4700.02266481786,4937.03530292135,5161.84148980353,5378.59963231681
"N000294",3041.96073115854,3038.03865040622,3036.85644580679,3034.53563866081,3031.81096964159,3026.44983065949
"N000295",6251.95377699173,5721.30660851308,5315.48859974441,4960.01509368285,4642.58089174763,4381.611906866
"N000296",3481.94027518371,3294.67137582353,3140.32688112909,3020.64778865391,2903.91791543354,2803.93325553725
"N000297",1051.50954957901,1042.41651245056,1038.12181648495,1034.27069492045,1030.43632243056,1026.88828603425
"N000298",9796.09010037572,9874.07587600234,10039.4729070042,10242.1677988785,10476.0756776031,10744.1874214578
"N000299",6732.0449872079,6059.4715747514,5546.1999684974,5106.17820949799,4716.17789894061,4353.51452230198
"N000300",6463.02177740973,6434.29207242324,6304.13927186859,6114.99524155578,5898.1912654285,5667.00557947403
"N000301",8427.73242872275,8385.52807074198,8330.44646302101,8363.96705014695,8403.58447465226,8444.05660158091
"N000302",7654.74542599972,7245.91743601011,6965.17734746901,6741.73729144879,6541.49479489119,6379.20032178018
"N000303",920.956336899,866.847369118757,826.085468983625,793.438291136643,764.169740127937,738.401320324794
"N000304",4285.62297643637,4213.40466011926,4170.33499618519,4140.33125091812,4118.97136509368,4105.92684980729
"N000305",1583.18314721109,1530.12176378226,1490.33140077791,1457.96121917227,1429.48556305929,1404.76699759756
"N000306",6975.77625537272,6815.83142373944,6690.33986582071,6590.71196142954,6494.10437554541,6403.47618356425
"N000307",2989.12549869717,2793.86727122808,2660.36555594582,2534.37132198376,2534.92707414296,2537.99028892759
"N000308",2304.98880685315,2266.59703341937,2243.77823780496,2231.46933516614,2223.61640604155,2220.61895627617
"N000309",3061.96595580547,3010.72976853484,2907.39670266165,2779.28587743226,2672.93081236813,2549.18299607841
"N000310",3153.47900580276,2833.13854154116,2589.93662383786,2384.46691763615,2218.16528496691,2055.06357863986
"N000311",4529.96917690052,4450.07583397935,4397.84868240194,4362.54118795548,4334.54581779037,4315.3135710718
"N000312",1107.0884889862,984.677372260975,891.754675149512,808.649880479574,742.960053802736,677.053905128032
"N000313",1807.22111420758,1725.47088571921,1661.30108842297,1609.38619540542,1564.5822112652,1520.98908990092
"N000314",1582.24509799734,1529.47551797524,1490.07897334217,1457.27628446846,1430.0567225755,1405.17707794666
"N000315",1832.05076490164,1640.00250535771,1400.66945683053,1170.65430900575,993.972409005931,844.778028073539
"N000316",1529.33835677712,1409.21321415802,1317.3432515526,1241.91760661248,1173.71925020522,1112.35804746108
"N000317",8950.51851581654,9345.49890509466,9341.43931830481,9060.68321504088,8576.42817123257,7953.95749005842
"N000318",2493.12018281636,2403.19527881406,2336.48979625533,2279.53676636682,2234.01989531272,2190.95765619478
"N000319",2934.11819163922,2800.60131259564,2694.36825284618,2599.65376617132,2519.66138298818,2448.29485373263
"N000320",3732.36899683815,3618.04615423493,3530.81591010714,3455.76103605258,3395.38828414589,3334.79223793534
"N000321",8354.92469213576,8295.22099230294,8274.41353975673,8275.82470238408,8283.65765303793,8300.33725824277
"N000322",4703.05149205512,4600.82814044058,4531.29074733419,4476.58260884369,4437.60682072891,4401.56969912942
"N000323",1553.6581042547,1524.48070838377,1507.41866923672,1498.20903968906,1491.82660697941,1489.98956600376
"N000324",1423.69731320999,1372.29978356034,1331.14287863482,1296.93295576121,1266.38942674746,1239.46488133064
"N000325",1328.82761548638,1309.14976530413,1292.66152318534,1278.39893134393,1266.11088213753,1255.35554478368
"N000326",784.784513667621,578.619870010919,510.411368575255,492.450330421759,481.388896760819,467.458400099927
"N000327",4550.35509146239,2581.33560401388,974.384190792489,-205.652803696753,-1178.01304066313,-1996.5578532948
"N000328",4391.08260920343,5050.04360908093,5707.42855920969,6349.82488837533,6999.58513856859,7608.13077961054
"N000329",9574.20764570485,9848.1247803417,9670.90290997181,9302.36671482164,9314.58285682093,9157.41702091975
"N000330",5276.31869730558,5004.04841116951,4789.2122794673,4610.13343631479,4457.05944990813,4317.28623473185
"N000331",11610.939128578,11686.6374393229,11865.7418331612,12088.8142409111,12346.2353627667,12640.4875466347
"N000332",5899.8238025778,5523.28125356797,5276.86862998259,5070.53094578375,4890.48966294049,4737.08895287123
"N000333",3907.72274180112,3794.785450267,3695.90507543341,3615.71726797989,3549.85225106991,3486.84096762116
"N000334",6899.43442537676,6561.27264312543,6295.84620308028,6079.82460161224,5888.3068993143,5718.69643839925
"N000335",8317.97898968714,8276.30563378265,8070.35509343399,7746.55235644711,7392.41129228088,7031.83026555023
"N000336",889.167440181928,847.433353060344,813.686384087827,786.92224048423,762.887283113401,741.368655214209
"N000337",7627.40260153976,7502.25494038595,7433.98757430828,7393.31633699192,7358.78921510533,7340.67307946582
"N000338",5703.71646364881,5657.43782071545,5639.26152069602,5636.59745672307,5635.63292131155,5648.31321990085
"N000339",3916.49368144745,3914.37159662279,3930.44873912393,3953.42596424738,3986.14724840837,4020.74961226449
"N000340",3819.55034868402,3619.2044690674,3463.0413677041,3331.71791543154,3212.21044668636,3106.85739549865
"N000341",966.85072823187,767.713109563389,615.063383713376,488.437660828691,374.875347881216,270.857785455409
"N000342",2210.51946016949,2146.50982822456,2098.2052044148,2058.51766231748,2022.05330520634,1989.83937701461
"N000343",2788.63736897264,2725.80262010435,2678.4730788617,2641.21596629849,2606.75385391522,2578.10785780507
"N000344",4444.57611418043,4010.09096897402,3728.48606135782,3499.19448688705,3308.28401679667,3133.32201656116
"N000345",11832.1500984991,11678.345388246,11424.5262808128,11097.3573552036,10706.3261174992,10289.725675712
"N000346",1819.91306493938,1758.75763265658,1713.15311964211,1673.28460528531,1639.50041454141,1609.20927188565
"N000347",4639.9637778307,4474.46243572083,4298.03266056992,4154.85581262118,4033.25729761415,3921.63862489919
"N000348",2274.04282849782,2237.21570831327,2212.76755279351,2195.69526105222,2183.29989884206,2173.29970850138
"N000349",2108.31835904014,2069.11770277044,2042.13870184866,2021.99530629979,2006.97558554628,1992.77774599718
"N000350",3400.37605701181,3370.38287323816,3357.1075413943,3354.48758550989,3357.97751157214,3367.70610239462
"N000351",1062.31613561071,848.181273443291,682.172373866676,546.144565564188,421.15456161582,312.16858259777
"N000352",1064.21584101519,1021.39868645744,989.935700368644,961.773548200043,938.101199080561,916.483636474536
"N000353",1262.63272139472,1176.9278389954,1114.41327987796,1059.76433959102,1012.59155206732,970.97279487878
"N000354",11417.9905394944,11317.0596523254,11015.3647088636,10620.229855875,10187.5786877705,9720.38198685129
"N000355",1698.24864684627,1672.8081544234,1656.76065881153,1645.94408152855,1637.44453719126,1632.41085981746
"N000356",2251.25642782369,2095.23391421904,1985.42009696034,1894.43034737518,1822.16533170637,1754.69720237264
"N000357",1505.36628698006,1471.97973644945,1432.98997122345,1390.35311703058,1342.03527538863,1290.45385566034
"N000358",5812.10716947163,5738.75039962978,5639.38969615032,5515.50053844293,5368.92433154308,5206.53340475764
"N000359",927.601656981867,878.355223992404,831.538990337082,802.369242551467,777.460548123824,754.024266710312
"N000360",7212.85774166176,6985.17713107728,6792.35694390966,6642.41115930128,6508.0038371491,6388.4383200015
"N000361",5020.45847228369,4781.46684288309,4615.42528810624,4480.36428798839,4363.5382007574,4259.09857498301
"N000362",4029.90568075886,3889.00121122536,3784.11961254361,3692.7812982396,3614.18022343566,3542.07175372826
"N000363",1466.54143151668,1429.70030694257,1379.59177761069,1339.72488488429,1304.61328467457,1272.94937594531
"N000364",1331.57917408446,1336.84411579456,1343.85187174564,1353.47413837397,1364.58881971333,1376.77031036457
"N000365",2655.19122876117,2677.04233137995,2698.16332220641,2718.59257919669,2738.1555737699,2757.32602830051
"N000366",2287.42135131114,2340.86863421984,2392.6876054298,2442.67214849415,2492.00467540677,2538.15713313624
"N000367",19523.0182042065,19694.8741055356,19884.1218835972,20107.8367202446,20350.5137212811,20613.9294508112
"N000368",9838.73352393333,10399.3838997529,10945.383680836,11493.9335560987,12035.922380482,12546.6982543158
"N000369",18552.0509585159,19098.7372224729,19729.6143624568,20409.2724177839,21139.1347470775,21905.624741604
"N000370",1675.18628187946,1529.24642022326,1415.86532796299,1330.340829851,1257.18806984485,1190.69504009005
"N000371",3458.53200572258,3479.06561893592,3482.10972716931,3469.14193879674,3443.74944437097,3407.72294877473
"N000372",8437.19123473831,8701.3940738034,8974.20255509814,9243.6924227275,9510.18258587616,9773.04512644672
"N000373",5436.00655883367,5288.51761914196,5193.26204182064,5128.99096029933,5082.53564892905,5032.29057856966
"N000374",5850.91198523695,5315.66754813079,4885.03319297472,4688.31032526217,4516.83849811795,4357.08681853734
"N000375",2400.27177408503,2421.51614060752,2426.39301514358,2431.36306234195,2440.09643465878,2452.1040669806
"N000376",3402.50527698877,3294.94324822127,3215.26338687401,3153.76111524985,3101.27141827328,3056.06649272463
"N000377",1512.89857867537,1391.59564959218,1305.73803506476,1236.20366341606,1180.23697497459,1127.58277111604
"N000378",10072.2593738917,10132.5151626549,9948.25099990509,9592.46059618328,9126.50487574056,8552.65583717329
"N000379",4415.6316484171,4281.70480932603,4061.09407083661,3760.19488796619,3384.76766381828,2987.48642305176
"N000380",3306.69032898501,3497.93789726102,3683.6853098716,3865.51894465098,4046.0979242854,4221.17403670088
"N000381",2277.8299924109,2246.63377237059,2239.37120141468,2247.19601941132,2258.57737298521,2278.3183340971
"N000382",13212.7219321882,14969.3011488621,16757.4020395921,18620.2323139539,20444.6703417904,22381.7615095679
"N000383",18161.3000844387,18233.406507401,18412.2894607972,18636.657261818,18916.8624581829,19219.9230132754
"N000384",4197.21966085026,4302.35149392987,4389.88598217908,4454.08491659673,4496.90361709628,4514.00252682206
"N000385",4848.53396165227,4859.47929857684,4899.74708187207,4954.32842669415,5018.83453376666,5091.63737986936
"N000386",9387.00802607203,9484.3134593544,9673.41745732537,9916.1600511994,10196.2852072198,10498.8862435411
"N000387",7297.99553776337,7210.81435323817,7210.28700059075,7264.84428499509,7358.55274798271,7458.89772774956
"N000388",8976.5424825711,9154.86451832907,9353.3740619848,9583.67841957062,9836.81383000624,10106.4725718343
"N000389",1909.3934462187,1897.69110001112,1896.14387939976,1899.01432825269,1905.98353913081,1913.54529655782
"N000390",5536.82269088073,6097.53532030971,6671.11347096355,7249.1310333209,7841.39658155982,8392.33821054875
"N000391",8259.83319746302,8402.47899739467,8569.54916112454,8763.64737033291,8978.37301094745,9212.41959171625
"N000392",3206.3736568027,3487.50000163176,3704.75258252795,3863.29118298134,3973.68466187491,4032.469240892
"N000393",9111.13438593011,8286.70391828328,7554.23290140854,6938.16889387561,6445.39318308572,6041.03422474042
"N000394",3505.97207719214,3550.76624120142,3622.72811732696,3711.29980618238,3812.51777551665,3921.10609794828
"N000395",9391.00319283741,8855.25447131725,8242.57648002537,7570.19397134026,6829.76763100258,6078.18930583114
"N000396",1473.41299940202,1262.97579621623,1119.70769599156,1017.35409537825,936.863563358281,853.061016670853
"N000397",15203.6357025109,15400.0499548304,15671.1226092705,15962.0452004271,16279.5874499665,16614.7387729362
"N000398",1046.34434505621,926.074351891023,810.516440021676,707.871579744385,625.391117544582,554.274858113141
"N000399",2170.66447442959,2328.00360521748,2459.71309723818,2571.21427495493,2641.91823119505,2701.91637779892
"N000400",9279.592443719,9568.81465637359,9884.84159032025,10204.1345301344,10551.3736686364,10898.6796147153
"N000401",2923.16162491249,2950.98636635562,2923.28512827972,2917.4199963037,2922.1545114643,2933.05658833222
"N000402",14649.8383168374,14435.2605130479,14360.2884268401,14393.5177973361,14471.3556311263,14611.0257607179
"N000403",4567.05247760097,4498.82740927022,4476.50216670745,4474.10723905467,4480.41491654611,4498.36867812795
"N000404",10248.1958483015,10337.225253274,10533.6101262161,10804.1588332929,11119.916814904,11460.5906200796
