"","f1","f2","f3","f4","f5","f6"
"N000266",1131.91542585634,1131.88060663065,1131.84955460026,1131.81530665597,1131.78388704052,1131.75008362518
"N000267",3174.10061842016,3174.29769316785,3174.4342590203,3174.62362440493,3174.76866554708,3174.95263862792
"N000268",2277.49663370279,2307.97638677486,2338.40914994735,2368.89303029765,2399.32625410415,2429.81448536954
"N000269",12332.3361464654,12503.7111073868,12674.3088987567,12845.7048947478,13016.3763935257,13187.7966429331
"N000270",6884.08892591535,6880.13774150966,6867.70481182726,6863.46432553558,6851.61948593831,6847.13279053903
"N000271",2537.89226434196,2537.92446534202,2537.89226377285,2537.92446344294,2537.89226320372,2537.92446154389
"N000272",2003.01923851809,2006.39353761795,2026.06233038124,2045.73461637269,2065.40378472168,2085.07743549575
"N000273",10604.4112288743,11054.8175685339,11524.354236809,12013.8337653582,12524.1031970988,13056.045551748
"N000274",4267.15842289142,4267.56426641357,4267.15877498357,4267.56062223598,4267.15910743827,4267.55699769209
"N000275",9735.67158867419,9928.6032885167,10125.7070739605,10326.5309775781,10531.572594006,10740.5933010238
"N000276",13234.4938420369,13509.1188201978,13710.0266187363,13909.5799546721,14108.1776759025,14305.9903039686
"N000277",7129.2003010756,7364.19669366016,7361.01201768183,7357.90953528742,7354.89640685863,7351.96291086283
"N000278",1658.47801864991,1658.49245111523,1658.50126738438,1658.51617181781,1658.52491911432,1658.5403243602
"N000279",2294.16211317895,2370.70496401716,2435.72290289054,2503.39742300571,2573.87402600451,2647.26727128982
"N000280",8271.32817220939,8271.49619439347,8270.8126798497,8270.97062540543,8270.29963521415,8270.44779945297
"N000281",4607.39620925753,4581.41632294823,4555.42843596732,4529.45163235771,4503.46165608289,4477.48941561907
"N000282",3833.13525643704,3832.61695538409,3832.12334213077,3831.60767697892,3831.11585113626,3830.60279562076
"N000283",1913.56623630913,1966.1606372593,2017.74879867663,2070.75507343698,2125.15238961274,2180.97889253377
"N000284",988.233397046663,988.233504761476,988.233154457014,988.233256445837,988.232913177265,988.233009615074
"N000285",2671.52206510609,2731.36775149157,2791.45136156291,2851.75052434809,2912.24267109597,2972.90551320813
"N000286",2496.15871784656,2890.20672196919,3346.45977110592,3874.73765086795,4486.41040788275,5194.64290446627
"N000287",6932.97483832436,6900.79462699416,6868.24276484356,6837.01802536384,6805.40712917001,6775.10987678856
"N000288",4694.15653475399,4694.15851456458,4694.16721263028,4694.16892013236,4694.17814016907,4694.17953193651
"N000289",8076.26245049047,8079.06925380746,8082.90849371447,8085.90763790194,8089.67737084852,8092.83292166639
"N000290",8663.65816205551,8968.18049673266,9276.39929315147,9574.75416830872,9873.11258085779,10171.467859651
"N000291",3641.35658226386,3684.81350229077,3728.30332542491,3771.8737909513,3815.47714767102,3859.16727289922
"N000292",10779.5044366704,10974.9476078493,11295.879098202,11455.5621641059,11615.3952760508,11775.6927029768
"N000293",4245.04666635303,4581.70865967129,4929.13298310975,5290.01357230036,5664.3746331246,6053.97171093849
"N000294",3126.41075041321,3169.37405465292,3212.33703823436,3255.30042819802,3298.26345334894,3341.22692637008
"N000295",7602.39483971712,7600.7786166558,7596.80967154446,7595.10421841463,7591.3277810991,7589.54899148946
"N000296",3943.24442627252,3947.61523910601,3944.32134288596,3946.39703437749,3944.64064225492,3945.68714419896
"N000297",1124.68820137085,1126.38081846254,1127.47520648828,1128.56401329081,1129.65644610902,1130.74692210214
"N000298",10604.488020909,11054.3065961561,11523.2054657514,12011.9939725717,12521.5157905573,13052.6503802238
"N000299",8360.32039644866,8357.00264597928,8356.09386985901,8352.9837795961,8351.9681299404,8349.0431116167
"N000300",7014.56075130627,7288.94583304598,7532.25463740422,7746.90246113214,7935.43562689035,8100.41005161975
"N000301",8932.6190562765,9051.84540514087,9123.94501381206,9267.43414826855,9390.71675908116,9532.33785233116
"N000302",8193.90844671571,8193.91940376346,8193.92408461148,8193.93519987769,8193.93982464969,8193.95110209676
"N000303",1057.85565860999,1057.70744169888,1057.56626370586,1057.41972151913,1057.27986494314,1057.13497229433
"N000304",4578.14972065297,4629.31178754674,4680.01236523671,4731.14134542721,4781.89630333858,4833.00106047987
"N000305",1719.43828418449,1719.44086685905,1719.43853560051,1719.44113690965,1719.4387873369,1719.44140741958
"N000306",7474.33559450981,7540.45778182126,7606.54898904741,7672.67432519033,7738.76410353118,7804.89293634271
"N000307",3146.66973082391,3044.73526997365,2965.12096228597,2866.88372324612,2866.88371013096,2866.88370372507
"N000308",2484.80042670052,2521.09745568506,2557.18712312388,2593.48047625083,2629.58114618545,2665.87144052319
"N000309",3824.25734958402,4223.44840922974,4678.44183905095,5190.67934406408,5773.20551998511,6432.40108078555
"N000310",3978.98328634116,3978.71731818213,3978.29189792612,3978.02492526397,3977.62628790156,3977.36025611372
"N000311",4820.03233086732,4869.12862387405,4917.86441457916,4966.97540155951,5015.69971393729,5064.82635190357
"N000312",1400.97466143609,1399.38686536868,1398.11033546506,1396.64167010398,1395.40903931464,1394.04437205147
"N000313",2007.97016162876,2007.9425447734,2007.98360628022,2007.95576067873,2007.99707015444,2007.96899416782
"N000314",1716.53678553178,1716.54215861329,1716.53518043828,1716.5404862067,1716.5335786527,1716.53881787618
"N000315",2091.1944811716,2077.88681220074,1998.51922563905,1998.4832488614,1998.44675023197,1998.41111230711
"N000316",1803.33058415872,1801.9206274013,1800.62199898529,1799.24268577235,1797.96274310948,1796.6128935702
"N000317",9772.0013451445,11192.4466227147,12600.1243622811,14007.8021141893,15415.479852462,16823.1576067804
"N000318",2712.17915270364,2712.07209082234,2711.652500545,2711.54652442427,2711.12810688773,2711.02321169692
"N000319",3353.69539190546,3354.91192859488,3355.06350815504,3356.10798355814,3356.4214621626,3357.35098591162
"N000320",4014.67184714538,4014.22726257792,4014.49939882926,4014.0546608417,4014.32724516431,4013.88235326894
"N000321",8769.66775763014,8881.08871047547,8990.93294077838,9102.41778588489,9212.35711427433,9323.90912919526
"N000322",5043.81472873036,5086.80155989843,5129.79352694522,5172.78577573318,5215.7830524856,5258.78079478077
"N000323",1703.30080307097,1735.79310928207,1768.24777759719,1800.7230212491,1833.19827098704,1865.67351411605
"N000324",1556.37363285242,1556.0829724333,1555.42283317586,1555.12290000993,1554.48399933965,1554.17598078217
"N000325",1426.02366931688,1425.94810264949,1426.38915128702,1426.72815394331,1427.20097794084,1427.67805017973
"N000326",1117.36601039495,1056.64115357942,1022.55252305078,1020.84680193753,1019.84731798316,1018.22226466933
"N000327",5735.20443749183,5385.82912234793,5381.92403978721,5378.1526457214,5374.53791075932,5371.05074090262
"N000328",4686.50874099185,5773.97623706671,7113.77803194937,8764.4670596165,10798.1831743706,13303.8059294145
"N000329",9936.00925255301,10420.8162227805,10536.1665162802,10511.5907123686,10757.6186523216,10850.2785268148
"N000330",6099.94242629663,6100.13218082629,6100.49895696336,6100.71455595521,6101.06622823971,6101.30261221575
"N000331",12572.1208432682,13087.7294897376,13624.4843123463,14183.2525586598,14764.9370450535,15370.4776138751
"N000332",6374.57767696508,6374.58766861643,6374.58575733958,6374.59605970897,6374.59390504092,6374.60453119646
"N000333",4162.1653393718,4167.19880351174,4167.73198338649,4167.46505046913,4168.03498256349,4167.73445526094
"N000334",7743.11633784501,7748.586155559,7745.47672555058,7751.62508445068,7747.86240353729,7754.78981469427
"N000335",8990.889327446,9564.78293767018,10061.70782186,10487.5929022267,10849.8241800031,11155.8192336114
"N000336",991.062010908727,991.161213581965,991.037989174531,991.136268581317,991.014002774326,991.111366860625
"N000337",7881.14487585264,7946.35781175649,8011.58087546733,8076.79399800881,8142.01756059715,8207.23087102226
"N000338",5982.8902993148,6054.32145933546,6125.4398207088,6196.87653378275,6268.03988384811,6339.48532420469
"N000339",4099.66680595854,4174.70267581788,4249.23501745228,4324.43720318518,4399.13954245033,4474.51786077641
"N000340",4313.43204451426,4312.89604543473,4312.29150533987,4311.75330943415,4311.16242104783,4310.6238351637
"N000341",1447.25344601458,1447.2014553736,1446.03689231803,1445.97902860033,1444.84943317257,1444.78607154198
"N000342",2364.62827576938,2365.00828538473,2364.5679066394,2364.94555458042,2364.50760271253,2364.88290293236
"N000343",2958.79158874066,2965.08710241074,2971.08411712109,2976.87412485965,2982.395681828,2987.74323599789
"N000344",4901.07194558213,4899.73188242115,4898.39555445806,4897.06378557398,4895.73573262415,4894.41220669657
"N000345",12699.5606019067,13054.4335729224,13409.3065350346,13764.1794963234,14119.0524585875,14473.925419962
"N000346",1969.84817414393,1969.88376793878,1969.93261477065,1969.96948346036,1970.01755871671,1970.0555372541
"N000347",5098.63352411385,5133.01260280333,5133.08843091888,5133.03030225773,5133.10733339261,5133.04805479686
"N000348",2417.21415389934,2442.04309259047,2466.4480829371,2491.30743757407,2515.69285605101,2540.58560909722
"N000349",2239.44186219997,2257.77960164153,2275.50587101932,2293.8674411086,2311.57434989662,2329.96128268825
"N000350",3592.68281934262,3642.47376419067,3692.1354435751,3741.93446017314,3791.60439140972,3841.41176971343
"N000351",1580.1170748982,1581.13576652773,1578.98500991979,1580.05512481284,1577.8863805917,1579.00821286929
"N000352",1168.44224811657,1168.44599492678,1168.42235828955,1168.42596325874,1168.40251626331,1168.4059813437
"N000353",1480.68852905814,1479.94810420893,1479.16394205072,1478.44007513963,1477.6794511206,1476.97209686467
"N000354",12384.9817519131,12816.4217689058,13187.2376205938,13504.2828962748,13774.1743706071,14003.0915207929
"N000355",1802.96359023749,1819.35749309011,1836.02216797281,1852.4776568286,1869.12660595409,1885.63158749522
"N000356",2671.99406610992,2671.99393266937,2671.99354862149,2671.99341036197,2671.99303378879,2671.99289100403
"N000357",1548.20039436711,1552.5090136238,1556.79813610675,1561.07142805024,1565.33187788481,1569.58193903042
"N000358",6049.13001596108,6179.91044494725,6310.69087633403,6441.47131017488,6572.25174649476,6703.03218535514
"N000359",1067.72677086936,1063.81598146896,1062.95980287526,1063.03244609659,1063.13884859536,1063.21760159985
"N000360",7698.75271084829,7705.33616657446,7705.5308938248,7705.43373197212,7705.63980054513,7705.532346277
"N000361",5354.40433490373,5354.48884142766,5354.56003452235,5354.64671083014,5354.71864832944,5354.80759410625
"N000362",4362.37527383448,4362.37320570971,4362.45496666291,4362.44995937746,4362.53608329114,4362.52783505604
"N000363",1531.16619932463,1551.7928138334,1553.97368835289,1555.36064099818,1556.24263886136,1556.80359934953
"N000364",1335.41639908958,1347.73462282504,1363.15354640198,1379.66432386749,1396.6550278456,1413.94052428597
"N000365",2658.93736202029,2685.62193472849,2712.57465086961,2739.79804612076,2767.2947562306,2795.06748227107
"N000366",2294.42099104772,2356.58262729965,2418.74426789,2480.90591078825,2543.06755597233,2605.22920351414
"N000367",20400.6060832575,21445.037578933,22543.9468318377,23707.9219070362,24933.0039889985,26231.2295880463
"N000368",11937.8468443519,13478.7179768761,15218.6247037907,17182.9333962758,19401.4613332958,21907.2528437196
"N000369",19121.7415864044,19925.0650996365,20759.176830173,21629.8480005682,22535.7657537233,23481.0052975654
"N000370",2128.23070865746,2127.14856972396,2116.11510131876,2115.9949097586,2115.61766592706,2115.48354697163
"N000371",3700.2736938475,3827.60248651866,3954.93120443648,4082.2600133027,4209.58877550627,4336.91760739655
"N000372",8791.3053136331,9278.73176739593,9793.18308260391,10336.1576277639,10909.236848446,11514.0898708615
"N000373",6054.57106429152,6274.46392463326,6508.34967228484,6755.49917598663,7018.96514741661,7298.0512607583
"N000374",6514.64354773226,6484.07331605193,6395.78056599688,6395.94518945335,6395.87121778405,6396.04922085323
"N000375",2481.20947046955,2534.92333495561,2594.5426815104,2646.09861655406,2710.65446794292,2765.05848229085
"N000376",3731.57059517917,3767.17970458387,3802.37934507128,3838.00752711989,3873.24411908528,3908.89275613892
"N000377",1851.39093954396,1851.46221371698,1851.53954575622,1851.61040998681,1851.68827312697,1851.75865799877
"N000378",10931.3848399157,11574.349367455,12217.3135332692,12860.2777043388,13503.2418754421,14146.2060541091
"N000379",4785.36195847872,5123.57334625005,5467.87038895772,5830.56446466924,6212.94325163456,6616.38456069494
"N000380",3350.34742853292,3595.15185327503,3846.6328408413,4104.88806854113,4369.88081109332,4641.73642089048
"N000381",2551.46966136769,2636.81468771159,2725.01210276543,2816.16209655756,2910.3600017755,3007.71111483331
"N000382",15985.4409253816,19473.9404345213,23722.9017178388,28898.5007485221,35203.2257662328,42883.8131369232
"N000383",19722.6844003957,20373.1207647012,21042.7029685592,21736.7441300021,22451.5520167092,23192.2391476195
"N000384",4417.50905462874,4689.03223668433,4960.54945703999,5232.06348488487,5503.57626867112,5775.08919893025
"N000385",5190.00275201275,5350.31056036269,5513.18336803236,5678.59112628557,5846.50215575565,6016.88318239299
"N000386",10309.5606102637,10834.0766135609,11385.2782388731,11964.5231615048,12573.2381307428,13212.9224841103
"N000387",8325.84323464948,8692.38845385594,9075.07082505248,9474.60078629887,9891.72005268796,10327.202993317
"N000388",10330.2327150989,10772.3554739278,11233.3999774449,11714.1772984436,12215.5310041274,12738.3425500437
"N000389",2024.45364378999,2061.10913127601,2097.77760085879,2134.43650352371,2171.11060244504,2207.77295323847
"N000390",6575.36682974404,7865.77658786398,9409.42808701036,11256.0197884604,13465.0034313035,16107.4981043368
"N000391",8964.60739866633,9310.33685487606,9669.39972859361,10042.3102390884,10429.6024330701,10831.8309571308
"N000392",3692.85993793666,4145.00047999468,4652.49771101337,5222.13028686775,5861.50829564034,6579.17128389965
"N000393",10295.1942764501,10654.3331209046,11070.9188948511,11531.242688713,12030.4990167614,12577.6235308657
"N000394",3795.49344161531,3971.81689916677,4156.33163992321,4349.41819816791,4551.47478628622,4762.91811601958
"N000395",11787.8852861825,12670.3864876628,13552.8876891432,14435.3888906236,15317.8900921039,16200.3912935843
"N000396",2144.09769392486,2143.93995200631,2143.72102252953,2143.52549808575,2143.23209697156,2143.03969403992
"N000397",15798.2614038632,16309.9770691894,16841.7502496851,17390.9158375994,17958.2049303647,18544.0730515493
"N000398",1246.01294391609,1190.2681799775,1146.71816525866,1112.43159811982,1085.26792807552,1063.63702228407
"N000399",2430.22340663869,2720.68494143286,3046.28230071623,3410.45604730231,3819.05425561007,4276.87569572342
"N000400",9409.37564926597,9756.62311504975,10126.5258061578,10499.2310176974,10896.1322523263,11296.277100647
"N000401",3004.41880370899,3104.07298002432,3161.20078207678,3218.75007428082,3276.75886228028,3335.26908244661
"N000402",16470.8744874276,17015.8829457174,17578.8176517149,18160.8298338073,18762.0657212624,19383.6844905581
"N000403",4727.40201107261,4800.99023188858,4874.57836555239,4948.16667188915,5021.7548581396,5095.34325885761
"N000404",11451.4313640213,12084.9783189727,12762.9095996388,13477.1319658617,14231.4540806329,15026.9943975691
"N000405",5331.5247515962,5493.97957450577,5656.43479676471,5818.890286759,5981.34618510891,6143.80234475065
