"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48"
"N099623",2175.90771463976,1981.30394479307,1765.39395665484,1613.59763306899,1536.5158869301,1469.23710525223,1432.9068305519,1454.57469029003,1534.0880862468,1644.14772592235,1751.85522579696,1840.29817253124,1909.10180369481,1953.01952917193,1991.78612044467,2046.57701171735,2106.98987597041,2163.25381575156,2217.71865471348,2259.37587981733,2274.71832949382,2253.36453894628,2130.39663308921,2034.70097920718,1980.4651483769,1816.49007812047,1627.41999389928,1497.87406983891,1438.77248890529,1386.66251605012,1362.75485690487,1394.023365633,1480.62707007775,1595.96905294064,1707.904090976,1799.98225811725,1871.99288351365,1918.89549445304,1960.21366462572,2016.87100936796,2078.69694147015,2136.13397981253,2191.54584095083,2234.13703620288,2250.64280501677,2230.86413756161,2110.90411318056,2017.62673288827
"N099624",3520.33710682876,3424.30979271246,3174.69242468606,2882.70843611115,2629.77719665756,2462.04795434831,2344.72132851891,2268.42618987305,2254.90542059381,2326.19128758664,2454.73511126653,2630.45981348927,2766.74735618475,2888.62393394496,3011.92446286124,3122.54220799661,3230.05226158878,3345.79875828935,3444.59970901132,3537.33643234124,3602.12956692263,3634.05327520935,3583.59656237954,3475.71963690809,3351.05827493778,3259.04163680662,3030.68046849252,2754.87837671297,2517.25094489714,2354.45724355051,2241.57214646626,2174.73584217222,2162.2384343557,2219.57888580234,2329.84370351731,2481.91882197249,2605.51003129722,2716.75873999224,2816.70720208034,2905.62208402564,2987.27691012889,3068.3898122127,3139.64612973004,3207.90528555588,3263.67494042823,3300.65693494911,3262.78016332678,3166.02905424785
"N099625",112754.328979056,105955.516001531,100430.134487217,96414.9667665244,93717.1637546206,93017.5865803529,94870.5268734226,98244.5757559085,103149.212781622,108510.324448485,114137.200198116,120631.679574611,126297.772132745,130962.928280191,134589.174249399,137059.338675996,138533.064731606,139297.556911586,139160.23257892,137224.474618419,132901.715036429,128887.140381141,125618.609643078,118687.707582575,110980.858012337,104161.36941452,98871.0813936476,95130.7425194659,92540.74146976,91788.857692856,93391.468522226,96268.6755514313,100626.452867425,105928.076135146,111616.112275692,118000.99546477,123510.149311938,128165.670640577,131909.841914296,134533.281497861,136321.410029653,137512.46386787,137508.879585061,135387.469792363,131053.174168111,127174.625409008,124186.147681974,117453.311614671
"N099626",1941.99244656435,1802.14525065811,1651.27380585763,1544.47866934428,1476.50524171289,1433.32717972385,1411.91463547117,1413.77815532071,1452.61360447089,1492.42474658777,1577.72165353362,1678.30582494857,1780.41648256297,1884.5672841318,1964.93009844408,2038.25444855672,2106.69750651047,2161.31287483265,2199.98910031548,2204.54723078991,2173.49675523883,2113.59712447485,2044.28623859166,2043.55747012825,1998.44730152069,1846.54376754689,1687.87854671616,1575.81494073449,1504.09321140512,1458.1001214224,1434.46359734616,1434.49467613436,1471.76711129478,1510.21259040819,1594.30218166156,1693.80768979662,1794.94480438867,1898.21102974527,1977.76154780833,2050.33542410274,2118.08386147518,2172.05588501871,2210.13443879508,2214.12489575468,2182.53198161594,2122.11885469954,2052.31876000715,2051.13488947409
"N099627",3958.16703044068,3906.00649282525,3715.1819495703,3392.44760372347,3122.93297996527,2909.21026473248,2774.6276705833,2715.2577884875,2743.22750355098,2852.98738783416,2930.36281435969,3160.43581235086,3347.40615778353,3493.79675961164,3597.20246893044,3663.52797035159,3721.57257846384,3751.13166428216,3772.57316434879,3792.23419630007,3815.56934107829,3840.11255492227,3794.69184678067,3710.21505360512,3639.35038771974,3604.3360613754,3431.68831390169,3126.64297930853,2873.84087154384,2675.79803860021,2555.87904424973,2510.21116781441,2550.96901816156,2672.66039330873,2761.23326221421,3001.70045526657,3198.43014989605,3353.98496202779,3466.00008485456,3540.41289717849,3606.03876800698,3642.7179336285,3670.83553454048,3696.75294440707,3725.94779939618,3755.98044470831,3715.74688539058,3636.15693436493
"N099628",3575.31992666031,3302.70954325309,3122.94556642651,2986.25797238561,2903.05567369907,2861.00448622144,2889.79871386494,2947.10988110265,3056.84318791713,3297.40215338611,3588.60146498486,3861.28139203737,4132.46931104109,4340.39194092333,4496.3377200215,4683.68073341489,4687.84472900682,4708.10852890922,4705.7855170848,4591.23534959675,4415.45416112574,4275.48219891061,4164.86579822325,3902.98592549263,3575.31992666031,3302.70954325309,3122.94556642651,2986.25797238561,2903.05567369907,2861.00448622144,2889.79871386494,2947.10988110265,3056.84318791713,3297.40215338611,3588.60146498486,3861.28139203737,4132.46931104109,4340.39194092333,4496.3377200215,4683.68073341489,4687.84472900682,4708.10852890922,4705.7855170848,4591.23534959675,4415.45416112574,4275.48219891061,4164.86579822325,3902.98592549263
"N099629",3392.38155919711,3143.76495228472,2963.20822013422,2831.64828153471,2745.92463692065,2707.21478944444,2745.62358648833,2814.26097050583,2918.63076179638,3115.38426418191,3352.69892954031,3619.63062093292,3863.51072708834,4075.52412853,4239.88571595108,4357.05521758531,4404.75307260258,4413.02978465781,4358.39291824776,4247.6348210696,4096.75499273313,3963.89209245236,3848.4826346998,3602.39380504276,3321.11406818949,3081.97302590226,2907.59541646275,2780.34535090152,2697.86473469877,2661.78898219416,2702.48703516267,2773.24631113091,2879.63515728575,3078.34708356599,3317.63166075772,3586.54497965898,3832.41121547429,4046.36925448534,4212.6016266776,4331.53761609237,4380.88173491577,4390.65779493635,4337.38368269845,4227.83921368014,4078.02290127848,3946.08615533068,3831.52101670902,3586.22798027411
"N099630",1130.58718464537,1122.36822237198,1060.81948635043,967.286816562207,889.340544462326,843.433524502107,814.670054315299,804.279983043156,813.905765276041,847.403423816157,937.599146104009,1041.96118180256,1102.9009841976,1142.54297263713,1169.8384826864,1189.20998794074,1197.99393002258,1205.01635195384,1207.05490810799,1201.91258950748,1212.33928652884,1203.97258320794,1163.79393745244,1129.23322786664,1102.71323497945,1098.07809575389,1042.84697340283,957.254829896466,884.864287849284,840.413222352776,812.298360564243,803.489943286991,814.683502306939,845.970068382737,925.694960871521,1015.35562369536,1070.38905786777,1111.85637627831,1140.17012401841,1158.63624350149,1167.22832834463,1172.07893499494,1174.43511882732,1168.87184569797,1178.64081478543,1170.37195983693,1131.8944058083,1099.78256025545
"N099631",33670.5624080091,31116.8029515461,29821.3220326984,28793.8313814186,27838.3435307263,27470.4599325147,27737.9086120208,28294.9968264386,28527.0271813427,30025.4018554832,32432.764851031,35266.9389620347,37851.0718287156,40113.9459074508,42059.8663622717,43064.909466232,43657.7078923846,43746.8389658875,43347.2522141454,42443.1885393106,41374.1217719408,39658.151045643,38991.395908832,36687.5491905248,33670.5624080091,31116.8029515461,29821.3220326984,28793.8313814186,27838.3435307263,27470.4599325147,27737.9086120208,28294.9968264386,28527.0271813427,30025.4018554832,32432.764851031,35266.9389620347,37851.0718287156,40113.9459074508,42059.8663622717,43064.909466232,43657.7078923846,43746.8389658875,43347.2522141454,42443.1885393106,41374.1217719408,39658.151045643,38991.395908832,36687.5491905248
"N099632",149.813603664199,130.55506147817,117.402385179198,109.397817804014,106.134981880802,106.234922655529,110.24359887059,116.590752672121,123.08052267306,138.023699844118,158.566361739896,184.621941360117,207.616246404894,227.394165551746,241.585810244754,247.036131704931,245.514445797224,241.672014279564,234.496096925904,223.341272285323,209.799309215924,198.340469873381,186.765088175421,167.525655810588,148.022103377055,131.476545919342,119.501196600041,111.839673922044,108.496629606908,108.327648777213,112.006848088241,118.030342480657,124.232671792208,138.933742917195,159.282011054968,185.18696789088,208.069484138422,227.766178273242,241.900249807476,247.310514620473,245.760200263932,241.895984872604,234.703280201499,223.534931500423,209.980988871558,198.510446524131,186.924381254167,167.675887055631
"N099633",33076.3898850066,30631.6206311249,29410.3155343398,28430.8047765477,27513.7914536739,27161.3218051633,27412.0121753058,27955.3514157884,28169.3054696482,29628.6932184763,31953.0745865683,34673.295734116,37164.8585637607,39367.8917917615,41242.5496387647,42232.3539847936,42808.23499681,42885.1304933373,42508.8810516428,41638.8285281401,40615.2097938522,38923.1796221608,38250.4697693361,35997.8788556912,33076.3898850066,30631.6206311249,29410.3155343398,28430.8047765477,27513.7914536739,27161.3218051633,27412.0121753058,27955.3514157884,28169.3054696482,29628.6932184763,31953.0745865683,34673.295734116,37164.8585637607,39367.8917917615,41242.5496387647,42232.3539847936,42808.23499681,42885.1304933373,42508.8810516428,41638.8285281401,40615.2097938522,38923.1796221608,38250.4697693361,35997.8788556912
"N099634",5124.60824002062,4857.55103317444,4462.96494211096,4123.98591650533,3819.21316150351,3591.38599383176,3437.28383040368,3336.94152443124,3307.94987445071,3305.62759900246,3372.48871232583,3551.33640903834,3807.3395339318,4126.33995403997,4473.84275842802,4788.80621292519,5063.39909770242,5282.24111924955,5472.33859912075,5561.61420119881,5614.31779639187,5586.91578584637,5460.51889049834,5249.9043803964,5130.25417048787,4843.3675300583,4444.22213129779,4104.8823259235,3800.86409498945,3574.04830035419,3420.97868173847,3321.62801568542,3293.57191793436,3292.12916871986,3359.81452553893,3539.43295430131,3796.15765558321,4115.83391236377,4463.97065846823,4779.53054384681,5054.68476507046,5274.05558653724,5464.65043378723,5554.39611283225,5607.54205741935,5580.55774213574,5454.55589302525,5244.3146281522
"N099635",16945.2038296108,16001.275553668,14827.7583992967,13758.6372175321,12895.8626121771,12263.4889473244,11813.027907746,11568.7586234727,11597.0051590026,11696.7241546529,12024.8671582047,12671.4198894644,13540.171052357,14491.9689637332,15472.3333056667,16388.9546003479,17140.0454128177,17840.5962167526,18414.3274980991,18701.829064681,18783.6480141911,18582.3274733904,18090.8719129908,17606.7627634467,17171.0798126812,16152.0874027839,14932.9301515659,13835.6520332141,12955.1400638378,12311.267809616,11853.0702592373,11603.3573355249,11627.5797303771,11724.1732329369,12049.7771086105,12694.1885174382,13561.0810065519,14511.2313192152,15490.1135496214,16405.3882523291,17155.2474561373,17854.666865464,18427.3558830579,18713.8955156771,18794.8255288085,18592.6828289845,18100.4664034551,17615.6527898099
"N099636",35394.3906658232,32620.9528539403,30507.2714404512,28903.2234578826,27691.5955061401,26868.419827758,26496.702731062,26914.3778234058,27676.0315651492,28816.0154220314,30565.6744721219,32554.9365600535,34627.4068575473,36685.7972104441,38503.5532024101,40037.1229189033,41055.3042069766,41850.0927053956,42156.6334139105,41872.1112876354,41209.4612643643,40122.6610957879,38725.7947968426,37736.6806188827,35429.0411246999,32818.8170086451,30762.3102705007,29193.6955191895,28012.4487017845,27204.7540708943,26858.6408991804,27249.3291372507,27897.9771791736,28994.1702305005,30837.3374915819,32927.3960039907,35090.6622862551,37161.0452395381,38937.9722728312,40478.1250874784,41490.3984543318,42291.9750084078,42682.0727445818,42498.0514274641,41851.6133943724,40710.2928672033,39265.1155963207,38273.9452386011
"N099637",356.562563677849,327.40761236839,306.162055987781,290.681629641208,281.51299398641,278.537266765552,286.026448419762,303.397437184105,321.158335725177,345.388809769096,379.693323544289,416.578096545726,453.175550828433,483.415400686717,505.643843078172,527.133418500415,540.089865492226,539.446374106229,534.528989501341,516.836795280162,492.511192246969,471.964411197376,454.92841099404,422.073371333182,387.179729456631,355.819372490679,332.467506012225,315.017421036454,304.027637079441,299.384418588369,305.358224569985,321.37529695569,337.946491958986,361.119610573529,394.495585367894,430.588903622136,466.512018275734,496.172757740438,517.883536752769,538.888093931,551.397311120086,550.322627756148,544.957862038807,526.812024602954,502.003592070287,480.946962672202,463.407005752848,430.075866196352
"N099638",2427.51043904021,2238.68412607507,2096.42320452297,2006.28638961274,1948.25888241699,1934.99135056274,1995.54995906718,2100.51839568118,2174.80635815754,2350.69151000977,2568.0951455328,2776.70444420464,2941.72861675367,3061.47405423979,3103.14076460337,3130.10241604196,3130.45802179292,3090.70598789686,3062.45737514281,3015.58246346869,2935.33659779672,2890.04815538996,2792.68904364581,2607.48831598397,2407.95950791608,2229.28830357476,2091.43194813418,2003.08080403399,1945.68316768964,1932.41591900697,1992.45814332796,2096.66154080508,2170.36885406615,2345.21225232184,2561.42962254241,2768.97260079822,2933.22352733294,3052.48311254295,3094.09534752053,3121.09123262038,3121.61183066902,3082.21184253909,3054.23343600823,3007.69524019295,2927.92546795176,2882.90649871323,2786.050222399,2601.76235723917
"N099639",2043.96982621516,1909.20667584466,1758.53907351991,1638.33923876267,1558.57732141586,1501.57910279466,1459.63211725006,1439.37586575969,1454.61493615055,1473.95649620439,1500.63177177294,1568.54315738632,1667.3010309224,1783.69170562207,1900.59795098387,2008.02341210025,2120.54211658735,2200.40910111344,2262.27511157449,2272.98109974017,2274.74742315069,2236.74604712031,2181.51545783024,2148.51173506537,2070.49739695319,1934.45567152994,1780.95964924652,1658.82949980634,1576.87540840289,1517.56215393719,1473.96576041025,1451.97115526601,1465.76308061245,1483.37536916303,1508.93832829023,1575.63068173278,1674.10042973929,1791.05931538182,1909.17640406566,2016.84933743428,2130.79966308325,2211.15539068981,2274.67236162737,2286.56336928537,2282.60227558205,2244.4322100288,2187.84730863331,2154.06229390754
"N099640",554.242409082559,537.775173842588,498.146935562541,456.194380760375,424.453731119257,399.520725120991,380.178321870396,366.508992139014,360.594474544397,360.352510904797,361.69203905453,371.863352598637,384.156317239754,397.736024809677,414.888710334372,433.666827601008,453.581074034217,475.345903964048,496.196541238219,511.610217326897,521.383214662009,519.772740553831,511.30080665172,490.198503131733,468.510791252432,452.238353878387,414.1889901762,374.762643839848,346.171802710386,324.776335243674,309.185778792807,299.356264283366,297.278271958008,300.806064489302,305.805544996028,319.495757827226,335.149975806393,351.923172971283,372.096485987668,393.722602038475,416.315039180286,440.592807976353,463.797985565861,481.415990257846,493.250637282732,493.568363058563,486.897707549633,467.478915832777
"N099641",587.81054558633,587.674678627041,554.796702132509,509.056796634077,472.378434237337,446.747916159961,431.645681601896,423.656554240088,425.957853573914,436.880561490335,455.293591760914,484.139902281377,511.072756244228,531.246576935908,545.509186811533,555.739417538945,564.118438369165,568.860632975482,569.82018975779,573.223402128056,572.698820818035,572.997545953505,566.830810305852,555.741941824272,544.130535310618,547.658586048857,517.911532358672,474.950836423714,440.783462669461,417.447456992904,404.454700714525,398.412681050336,402.511325085635,415.094709047687,435.042706279763,465.305266155771,493.552431349606,514.949354813306,530.350081495472,541.638515949242,551.000272128662,556.656519011478,558.466656968499,562.657416186524,562.866244856183,563.844999804313,558.313795144969,547.818336879196
