"","f1","f2","f3","f4","f5","f6","f7","f8"
"N023203",1307.79940005851,1387.76854149024,1442.77445108965,1494.89576852455,1523.45575073431,1545.44314107017,1558.83397267608,1572.6926816681
"N023204",4997.89352928123,4569.91668261532,5087.16475670693,5270.58910371227,5276.46514691663,4784.38576107577,5292.56350840992,5456.20139679188
"N023205",1524.00000000082,1524.00000000086,1524.00000000104,1524.00000000036,1524.00000000046,1524.00000000046,1524.0000000006,1524.00000000004
"N023206",18499.6880302547,18694.0960206179,18970.6892476858,19280.4073324237,19789.1516747756,20004.340678348,20302.9110820606,20634.8845123489
"N023207",11620.0454184738,11620.0454184738,11620.0454184738,11620.0454184738,11620.0454184738,11620.0454184738,11620.0454184738,11620.0454184738
"N023208",13270.0980276586,10642.5571470712,5330.75630819253,10969.6808361072,13270.1236898808,10642.5755324772,5330.76074071416,10969.6953721196
"N023209",3044.08783557745,3044.08783557745,3044.08783557745,3044.08783557745,3044.08783557745,3044.08783557745,3044.08783557745,3044.08783557745
"N023210",8041.04256624313,5882.94405145808,5199.03016393076,6108.12963813768,8045.57561958624,5887.52490386356,5203.65198708248,6112.79115508695
"N023211",1309.96474354953,1034.20838220968,1255.03249003563,1067.58093818867,1244.62694141941,1075.80638344489,1244.11492107563,1069.79023739717
"N023212",10079.2169989484,10318.4325602709,10557.6479746824,10796.8635986173,11036.0789959028,11275.2947040415,11514.5100646408,11753.725888365
"N023213",13870.2059496931,14711.3027247815,15121.5062276394,15636.1514899697,14571.3380109788,15368.471986484,15697.1354988267,16144.4316878034
"N023214",6927.28458223307,7039.76277508591,6959.95628693776,7602.75404778228,6929.11245211961,7041.59928895003,6961.80164136372,7604.60856790325
"N023215",7275.20709828467,8023.13840180034,8749.62224429574,8706.51629366388,8726.95750267116,8723.63824967243,8720.68762237457,8733.83710839303
"N023216",10816.7833201188,10898.1168059104,10979.4497085081,11060.7834122002,11142.115319634,11223.4470076339,11304.7786948316,11386.1101948029
"N023217",1786.82671982732,1824.22726295217,1728.68181611457,1513.73678402412,1786.82383844594,1824.23018055793,1728.67761679089,1513.73896783081
"N023218",10765.8526723027,10855.2611576652,10853.8292660952,10952.058396697,10984.1876296497,11073.2811931164,11074.36099415,11171.9844628799
"N023219",16184.8980374721,16690.907358621,17260.2369873307,18394.5071578225,18303.5352754038,18806.5986130535,19380.9362263315,20587.2487484698
"N023220",3673.4720805859,3796.74773692785,3920.09981262161,4043.4764942454,4166.81299494579,4290.16478994317,4413.56415579273,4536.9920177471
"N023221",11197.0523646919,11891.9955982536,12826.8663083296,12406.8247843077,11197.0523646919,11891.9955982536,12826.8663083296,12406.8247843077
"N023222",9842.86504493077,9986.3001265034,10131.8254147926,10279.4713693208,10429.2688934818,10581.2493410091,10735.4445225382,10891.8867122644
"N023223",11653.3461117348,11795.9153615372,11940.2288306144,12086.3078581019,12234.1740441725,12383.8492532247,12535.3556172083,12688.7155388394
"N023224",16424.5923459387,16970.2800884046,17525.5830072164,18091.1776930043,18666.7093479992,19251.9020027474,19846.4894062728,20450.9564400838
"N023225",29719.2340739985,30657.6268679756,31618.0063907991,32600.6511863116,33605.8372935354,34633.8381011041,35684.9242027948,36759.3632542789
"N023226",24883.9416319596,25830.4091736088,26776.8861518823,27723.3647740553,28669.8440907334,29616.3241214234,30562.8246074346,31509.3258697939
"N023227",16698.0164475694,17517.1519119326,18343.664216703,19235.4156389976,20189.9540454974,21177.9813131682,22185.4407236189,23265.4549732683
"N023228",4916.07362790611,5238.84810385921,5329.20348040317,5081.69020982634,5340.2254451225,5681.30480897181,5769.98457004069,5493.48442637084
"N023229",10841.7783123925,10891.4759472564,10832.6025833267,10987.054453541,11099.0596737817,11152.9133046879,11097.7064730382,11255.2971418967
"N023230",11422.3358562639,11535.6499129375,11648.8463617897,11762.171081528,11875.3610778603,11988.6979657721,12101.8808017937,12215.2305971804
"N023231",8031.21822842421,8070.39853338524,8101.25721181875,8125.53896263027,8144.63149886667,8159.63515304733,8171.42027972195,8180.6740261122
"N023232",11344.9363065771,11509.7631274479,11676.6822451296,11841.6158874315,12008.5070809421,12173.5439775377,12340.4125068451,12505.549404882
"N023233",13176.9155433113,13447.1934582152,13723.0151706068,14004.4943919249,14291.7471659972,14584.8919168809,14884.0494976847,15189.3432403924
"N023234",6511.94087304049,5849.25607211697,5854.23375841311,5764.23520364256,6460.49135075186,5798.57966270812,5803.4000191386,5714.0306433341
"N023235",7520.12327647633,7745.59298782002,7977.82277328277,8217.01531464307,8463.3793705216,8717.12995857815,8978.48854317132,9247.68322864462
"N023236",12774.84,12774.84,12774.84,12774.84,12774.84,12774.84,12774.84,12774.84
"N023237",2480.52941535822,2491.31412515209,2501.72730802825,2512.24245889327,2522.83946292462,2533.32332512944,2543.86048602432,2554.45097034296
"N023238",10759.3846102145,10833.5549970571,10868.2743948315,10960.4059670421,11036.7322509271,11119.7191198371,11154.760004326,11225.1834913132
"N023239",11109.0488094002,11099.9780835418,11106.2895198488,11152.6446883968,11316.8742920483,11309.4574962346,11316.089347124,11363.4790192309
"N023240",7974.79052205979,8098.99135046914,8094.52292623173,8094.60739985409,8095.33790985644,8096.75186876048,8098.21640540475,8099.57334041931
"N023241",1516.55532200721,1494.17742413514,1534.68148574569,1543.10037982841,1508.85711771181,1503.6412910145,1552.95540907969,1566.48446300966
"N023242",9494.31212400286,10101.9302403436,10599.7475319714,10717.5740573422,10692.2870565323,11084.0820899394,11302.1870596712,11427.991179032
"N023243",9630.77726939304,9630.8628350259,9631.40395724874,9631.49815473632,9632.03464406977,9632.13729032538,9632.6693511357,9632.7802688441
"N023244",7424.65564165497,7504.47727619443,7611.91306554139,7647.87256748913,7727.82595326061,7829.83506332823,7934.09364158288,8048.04665655421
"N023245",5698.95761905989,5796.55861928127,5895.8311453993,5996.80382415775,6099.50577256524,6203.96660629164,6310.21644820816,6418.28593707376
"N023246",2921.98676309573,3004.43244060581,3089.04707571546,3178.13671299404,3273.22274518843,3373.47740633403,3467.09809283341,3569.0330592213
"N023247",469.50517183808,408.042785677935,316.863969972561,211.472945549018,98.6048670521924,-13.6319985776123,-119.925548886407,-234.880897208523
"N023248",1829.12197810007,1829.35119805185,1829.25032640097,1829.31303244026,1829.31291074552,1829.31283048981,1829.31271932555,1829.31267460248
"N023249",3803.76355014588,3824.17710029224,3844.5906504395,3865.00420058588,3885.41775073334,3905.83130088068,3926.24485102831,3946.65840117542
"N023250",13959.3218741474,13965.2774483233,13970.8640442889,13976.8264636503,13982.406816241,13988.3763133027,13993.9501908955,13999.9270063467
"N023251",5563.42416548143,6053.39554961386,6453.30969756327,6030.5239017732,5755.57783308391,6260.68235572369,6672.41507924243,6233.55137136972
"N023252",826.527707316912,849.840688108518,829.943913055337,861.626723540989,826.527707316912,849.840688108518,829.943913055337,861.626723540989
"N023253",24688.41263436,25676.8510604683,26522.7336970326,25135.2266582524,24688.41263436,25676.8510604683,26522.7336970326,25135.2266582524
"N023254",11042.624088131,11091.5815107649,11140.5389332516,11189.4963555147,11238.4537781135,11287.4112007567,11336.3686232529,11385.3260455256
"N023255",1379.05178597714,1358.6189506355,1367.25302385014,1361.9614927078,1361.99248907625,1363.46662638838,1362.68499631147,1358.87588831421
"N023256",12269.0842852038,11974.6938914972,11551.4373932031,11551.3182426636,11551.1026132238,11550.9598646347,11550.763444996,11550.6079150227
"N023257",11371.4578931892,11377.8679971043,11370.4220915177,11370.5612633718,11370.7176096444,11370.8611179939,11371.0156215691,11371.1621984903
"N023258",3986.57502920257,4013.63448303788,4083.36989766242,4168.9785338826,4230.70319710289,4290.45907490403,4356.59912770107,4395.87301154669
"N023259",1271.04235406286,1284.13069834967,1297.18102777451,1310.27895197469,1323.34505928382,1336.45333262013,1349.53517218697,1362.65451547643
"N023260",11161.3016057031,11278.4447868936,11378.1452338545,11469.7155012792,11569.5942786016,11687.6764957963,11791.3942386321,11895.2054354946
"N023261",8325.19997507135,8225.7523961221,8220.82874237932,8238.18958915281,8336.29698787134,8251.49379773976,8236.39440114478,8249.21802467115
"N023262",6795.14076830981,6828.73748199604,6867.57306323506,6902.16712766149,6940.61833191264,6976.01353386893,7014.25912945364,7050.3141509563
"N023263",4996.00613006044,4958.56162850908,5138.82596312109,5187.29326363411,5240.24705382009,5205.12482312187,5390.46024622226,5438.46276328815
"N023264",4361.57489752816,4292.07346772307,4466.65323966835,4492.49691775039,4512.06210107743,4439.7998198011,4616.62117202392,4642.22108762075
"N023265",3462.49954783144,3466.09412589758,3458.71972201843,3447.5092130054,3441.63953003877,3432.42128940849,3424.64254931452,3429.78923125984
"N023266",2209.41185317757,2266.29245526625,2295.99101377609,2384.96636390265,2448.45380318325,2482.15726622141,2543.63786522172,2610.16777509245
"N023267",9762.61942581822,9548.3032133395,9610.06782865987,9684.49438139587,9713.49433308748,9650.98820623536,9662.4196887362,9684.57379704407
"N023268",15720.932040214,16190.8177099854,16674.748008048,17173.1424222245,17686.43357145,18215.0665375643,18759.4998968387,19320.2059234522
"N023269",6260.79317704738,6338.37978535312,6407.66347333026,6455.63486356344,6372.36635902624,6398.59738243916,6426.21453515767,6468.18733348435
"N023270",2293.4368810173,2330.89760400198,2369.25643538302,2407.08513964595,2444.95331465064,2482.45996148249,2520.88843127212,2558.79715063083
"N023271",2016.27155324912,2027.38595924247,2073.95701056089,2109.95227902604,2092.03012788932,2103.40075808814,2150.20962487505,2186.46197360994
"N023272",3026.52726181456,3115.50885016591,3207.03561741893,3301.29449057588,3398.40718402371,3498.30107553357,3601.1023998743,3706.99255831307
"N023273",1843.73482392624,1871.36349704814,1898.99209962798,1926.62076462896,1954.24938452583,1981.8780463853,2009.5066798207,2037.13534184953
"N023274",4399.13229329349,4399.20533338719,4399.27765464324,4399.35068897881,4399.42302351971,4399.49605238903,4399.56840000476,4399.64142369346
"N023275",12329.9693217161,12610.1691452352,12896.7303941398,13189.8092254202,13489.5483019845,13796.0989780776,14109.6160523384,14430.2578370829
"N023276",8143.47244878964,8147.06789043972,8150.63382507283,8153.49724104055,8156.41229702353,8158.68503297488,8161.07622426105,8162.87219073436
"N023277",3251.77838941053,3246.69164152559,3241.60489452099,3236.5181461566,3231.43139994698,3226.34465206259,3221.2579050581,3216.17115669421
"N023278",7300.46795346102,7320.47060763978,7321.20175207268,7321.37082832405,7321.22416821014,7320.89986416,7320.47686948806,7319.9986593062
"N023279",7255.25253300388,7313.21012247671,7373.33233956608,7434.0395755554,7494.76259877006,7555.48715900201,7616.21343895116,7676.94157664331
"N023280",2176.385840996,2176.8205766504,2230.73097388326,2270.37028759191,2283.86002372294,2284.69012942398,2340.03628690172,2378.73067967381
"N023281",9897.46640489992,10167.7631244517,10291.0963661029,10393.9952834403,10496.8847968872,10599.8463120842,10702.7774196445,10805.7080497286
"N023282",3208.89197772154,3230.31032608014,3251.72867466792,3273.14702296716,3294.56537142091,3315.98372013969,3337.40206860606,3358.82041709071
"N023283",12082.8609785075,12371.5145933339,12667.0640012596,12969.6739393951,13279.5130803394,13596.7541261973,13921.5739048422,14254.1534684784
"N023284",10129.5000206291,10129.5000270741,10129.5000215295,10129.5000307831,10129.5000400458,10129.5000493,10129.5000585626,10129.5000678173
"N023285",15875.6388611529,16218.6313457454,16569.0341679952,16927.007427924,17292.7146845073,17666.3230304052,18048.0031683075,18437.9294889281
"N023286",9378.37733426034,9913.5421754811,10477.7743208774,10592.3559146254,10504.419121142,11026.2472463057,11280.7497392581,11395.938636002
"N023287",8846.60000047174,8846.59999769679,8846.60000257471,8846.59999913188,8846.60000156959,8846.60000075729,8846.60000415523,8846.59999776761
"N023288",26164.4595233649,26933.3877449168,27035.2263689838,27337.5610966241,27183.4052786545,27952.3335002064,28054.1721242734,28356.5068519137
"N023289",7268.95503606981,7364.6972209857,7538.00962910914,7900.87261821085,7827.10842846114,7922.85061337741,8096.1630215004,8459.02601060178
"N023290",8251.72251085702,8884.37645033152,8643.79063679939,8911.34778460662,8870.21157359198,9549.88111452556,9291.43513117972,9578.84187916611
"N023291",3398.51613616619,3373.45874355937,3405.64097490189,3596.95784155317,3594.4747003939,3565.20842422321,3596.50766736994,3795.76130071939
"N023292",1581.38202294776,1581.43810983136,1581.39153590436,1581.44939925186,1581.40108841256,1581.46078806131,1581.41067992131,1581.47227774985
"N023293",8293.86159476688,8584.14193420464,8391.16606448965,8712.58086599227,8490.54645559701,8838.64437172571,8589.86215667025,8975.27382018051
"N023294",8455.17457496143,8844.50169642841,8941.9429889449,9448.29717470605,9476.40465401819,9673.88075011014,9761.4436559915,10144.4696743208
"N023295",7852.13840650317,7934.03878684608,8016.72666386523,8098.93051330486,8181.14027535838,8263.34598828951,8345.55615024475,8427.76360301966
"N023296",2594.68829167625,2801.01682668398,2981.41153108034,3208.70876447181,3421.46967118207,3675.96220349542,3926.94093546888,4218.01576336586
"N023297",1003.79954705634,1003.79480961031,1003.79110518342,1003.78647979856,1003.78285565259,1003.77833957102,1003.77479392865,1003.7703844616
"N023298",8273.911016,8273.911016,8273.911016,8273.911016,8273.911016,8273.911016,8273.911016,8273.911016
"N023299",15037.3409291822,15037.3409291822,15037.3409291822,15037.3409291822,15037.3409291822,15037.3409291822,15037.3409291822,15037.3409291822
"N023300",12826.0873989916,12942.7416057959,13059.3958100761,13176.0500276495,13292.7042375364,13409.3584459214,13526.0126516494,13642.6668671119
"N023301",9960.50010424352,9960.50011023126,9960.50011627071,9960.50012226978,9960.50012830434,9960.50013431194,9960.50014034405,9960.50014635831
"N023302",8779.55309934708,9027.48747898654,9275.42185864374,9523.35623889549,9771.29061821208,10019.224997591,10267.1593770945,10515.0937573933
"N023303",2157.432727696,2192.14631824153,2226.9809720511,2264.84235845351,2297.11717964487,2333.53220754369,2372.0431934251,2412.65130070187
"N023304",5127.59649596986,5029.21517072587,5078.27896739136,5158.70890453071,5266.64972640583,5158.50834901289,5198.60960470509,5270.92391453485
"N023305",7924.39360997598,7454.79193347461,7719.58314293715,7828.44748955541,8023.24649808402,7553.57307359329,7818.18266250998,7926.93232319246
"N023306",4676.35969148335,4324.37457217515,4716.94994538278,4960.2899775151,4707.99240301767,4356.06143066523,4748.68428667014,4992.07777637794
"N023307",3404.27500414984,3287.24350085761,3359.17327223318,3360.16079238655,3435.49512775964,3318.53928911879,3390.37879904613,3391.36381659803
"N023308",4851.57040567767,4462.86602163217,4696.48735609782,4621.94687628504,4842.79410503999,4454.87708158414,4689.35426831857,4615.44184865954
"N023309",7907.22188719616,7327.30369864514,7933.87436699801,8597.26449446683,7954.30181123499,7372.57246303514,7977.40164461972,8639.11728636816
"N023310",3918.95415952983,3730.54783374358,3885.15862835519,3894.22352934258,3918.90983879506,3733.50129963481,3884.87819266036,3893.40576824787
"N023311",5765.50019274098,4849.45538644211,5500.52893860844,5559.24632444079,6017.64280958431,5036.96981972644,5688.59319996836,5727.35682477838
