"","f1","f2","f3","f4","f5","f6"
"N000265",4543.09819636987,4702.32095051443,4832.88066232048,4953.49351594889,5063.1076040431,5161.56058540868
"N000266",1234.98199498018,1275.69904558503,1307.67310074861,1334.30543965376,1357.48502135279,1379.16406669984
"N000267",3374.0070159152,3456.46355462228,3518.18691814628,3571.14620615386,3617.80427553016,3659.98639458108
"N000268",2362.91030062691,2428.73801351008,2486.36699855133,2539.63842452261,2591.11152607611,2640.16907154946
"N000269",13264.8384989702,13835.359002057,14299.0157300935,14734.8214469673,15130.332879207,15501.7188506235
"N000270",7548.5089011979,7814.19179495851,8013.16065412774,8183.50505031183,8337.06244558388,8475.64898560234
"N000271",2831.32172993059,2963.246154732,3065.1515190545,3155.32919159834,3234.46331961454,3309.59452808639
"N000272",2093.23703020465,2148.96606463898,2258.26686046265,2374.37698914974,2509.01094745013,2678.6454172057
"N000273",11496.1486835529,12391.3923611454,13254.8484043139,14119.9157063741,15000.3755970625,15915.8550579528
"N000274",4619.48355864107,4764.04015192452,4877.54519938263,4971.20214037176,5054.9651962601,5129.61998853704
"N000275",10276.6152296535,10586.0206415307,10900.1602823398,11234.7919735826,11582.3961418338,11939.952023541
"N000276",13793.5613958515,14586.0626469633,15242.2180639057,15791.4171104603,16290.4603518127,16751.6613459529
"N000277",8211.14598951283,10197.7564887122,11847.6791512542,13033.0533243431,14009.9516059189,14860.4381443268
"N000278",1765.4093410585,1844.70097347038,1899.420688072,1943.82997383929,1982.20155519409,2016.48265466147
"N000279",2368.99030188055,2479.54535012143,2582.26795214433,2681.67312915506,2784.7702791269,2893.81765652705
"N000280",9094.12553327091,9446.2850410958,9708.55356690634,9936.17938631688,10141.7653183388,10326.8681283694
"N000281",5179.08320887523,5853.54368641576,6684.32365330158,7646.03205865952,8723.54011725487,9905.92618922488
"N000282",4303.88398124309,4498.22137448826,4653.23748970713,4778.65622273404,4892.9976845383,4989.71830840713
"N000283",1969.45637957302,2022.18352524709,2073.59442399281,2126.35277686658,2181.09872407895,2237.22659889529
"N000284",1132.80100102008,1198.67355266887,1252.82711198208,1298.43035958335,1340.86339829313,1381.26436814129
"N000285",2834.24419957113,2969.20016104668,3092.69603710355,3209.54021821518,3324.42484983751,3436.2422647554
"N000286",2770.56828858866,3378.16396976725,4228.47784974606,5382.54499083741,6953.48350737772,9092.21493566342
"N000287",8647.63241375002,9476.47678239258,10058.1664838148,10553.3777031267,10958.2186060009,11341.9047643338
"N000288",5050.91933071919,5383.7688885461,5601.94652777077,5777.01814912289,5927.48117801623,6061.48455884161
"N000289",8583.10193548289,8784.81656845293,8944.18737127433,9078.54317305202,9205.74147674375,9313.57963157545
"N000290",9359.45472752259,10121.9015040834,10911.4823237857,11761.5807424008,12673.5616567975,13666.8618641025
"N000291",3725.8211545796,3829.94866591407,3918.12266319304,3996.85192261378,4072.00874619258,4144.11290442361
"N000292",11221.6666848722,11709.629488827,12276.2618416559,12767.8133006466,13196.4219557075,13594.8689874773
"N000293",4304.02799945153,4708.00471643592,5130.46617076874,5572.47117828732,6041.3323078301,6542.10097612733
"N000294",3214.0935991333,3307.87075630683,3400.36516476472,3494.67380168796,3592.03631327381,3693.17687619686
"N000295",8997.06551550823,9551.4567459206,9975.12384798786,10337.7611272112,10658.3601258665,10957.3013828916
"N000296",4411.35610938476,4603.82306292488,4755.5652362567,4883.51140149688,4994.40441253596,5092.88262316483
"N000297",1198.53667157568,1211.20090952297,1217.21383974351,1223.49946065329,1229.03505721448,1234.3950365141
"N000298",11488.7560842803,12378.7606416977,13237.0279888265,14098.2539458537,14973.0208200983,15882.070781787
"N000299",10003.5973502801,10690.9334326713,11207.6456108245,11650.7174623453,12031.8261820982,12393.7656496386
"N000300",7618.72717777255,8266.82106104699,9018.86687669714,9836.79587786194,10710.2784195321,11624.2357105502
"N000301",9450.38160929438,9738.0238071222,9973.22141667109,10241.2621151214,10478.4721312423,10745.8535166252
"N000302",8740.81904323507,9155.33916280856,9435.03390625581,9664.43797175006,9865.12591810976,10043.6477903905
"N000303",1208.30697740635,1273.60299687328,1326.19266565339,1370.35780855782,1411.13167277055,1447.08216562593
"N000304",4872.82440973172,5045.83051059948,5192.20807247325,5322.8944429423,5442.05629577128,5558.03422744599
"N000305",1869.4828019039,1934.66403177096,1987.28664837436,2032.62614963279,2071.85875241802,2109.5759908955
"N000306",8003.30817674377,8329.74917829586,8624.95673366118,8903.5531671016,9180.09510253144,9455.38935933127
"N000307",3308.78848395262,3299.98018925183,3277.01045111647,3206.52953072859,3208.79168769799,3208.06792341541
"N000308",2665.47314333707,2777.52872753968,2871.27026623568,2955.59112604283,3035.33329507874,3112.1031456518
"N000309",4686.07682019962,5434.45800573976,6461.55972158419,7855.22260960044,9689.97892452962,12120.5829695644
"N000310",4880.10616133362,5280.03763464473,5597.49522336441,5859.72218068221,6107.55792057149,6334.53083917847
"N000311",5128.70020296796,5319.82203676655,5481.03759774459,5627.93834338763,5765.6571802124,5902.39489304539
"N000312",1703.7146450141,1832.50759791774,1927.5196777781,2011.18922814466,2085.87445543182,2151.24632182402
"N000313",2217.10905788295,2308.94418300481,2378.66162371086,2436.42475770517,2489.07227390353,2537.38024410546
"N000314",1863.36063102945,1928.30339716762,1979.43874737958,2022.78097835809,2062.89494059629,2098.25358965919
"N000315",2345.87696994004,2503.85196772487,2562.9180519796,2779.38909852727,2955.69730392401,3107.38866194314
"N000316",2084.90487986442,2207.47704918436,2300.33968545301,2376.99264972137,2443.72527307885,2505.52243016053
"N000317",10679.1816855818,13465.2211332073,17110.847533665,21879.66889215,28133.0882144223,36386.9979299738
"N000318",2947.81466735758,3054.01314221655,3132.79907390886,3203.9830474678,3265.8617100549,3321.41010963323
"N000319",3792.99692255349,3946.55809765657,4067.34691030782,4175.51240142063,4269.84918030127,4355.78195616855
"N000320",4306.2497736726,4430.34381610635,4528.20572051574,4607.62483641792,4676.5409625407,4743.58775627554
"N000321",9190.48442254241,9475.60835079341,9722.86514063119,9951.02834110531,10158.9816286026,10365.5221953294
"N000322",5389.39528784222,5575.82896823286,5730.77737111167,5868.45674075395,5995.74842247982,6111.91141567785
"N000323",1870.46425895593,1981.22471813095,2078.71680525159,2171.4253275192,2259.37169763681,2345.48256413025
"N000324",1691.78101310352,1745.5133970315,1787.11583808976,1821.06762798789,1852.44369465587,1880.67341065037
"N000325",1524.2778003447,1544.43385702885,1561.89716347599,1576.58050429979,1589.95650173207,1602.65131894246
"N000326",1454.0645279549,1540.44460439708,1552.26480135656,1565.95836791586,1577.45417096206,1586.45088282615
"N000327",6949.68449512814,8214.61370337415,9851.27107027882,11050.5090108774,12041.2270767424,12869.5408450123
"N000328",5005.89165720516,6604.95522836103,8879.63567548042,12101.647332651,16712.026133658,23315.7251762477
"N000329",10304.5577289452,11002.3875446239,11412.9837579144,11724.341410481,12207.5661747345,12568.2527618543
"N000330",7015.22716601492,7359.52142706701,7642.97899202781,7876.23302262661,8100.4979917189,8298.72220815526
"N000331",13624.5154025633,14662.1236320433,15659.2586863603,16649.7682768395,17662.2385833816,18712.7839223473
"N000332",6854.58462273649,7229.8879409485,7484.51118131895,7692.45770355575,7868.69067014081,8030.48855853877
"N000333",4423.04406873653,4565.64207820052,4682.73134326112,4775.76193917122,4861.54188605873,4937.33283352424
"N000334",8610.89436935666,8983.03094281086,9264.30112866706,9509.45843207083,9718.67606835149,9920.82696622714
"N000335",9725.05954302781,11068.3126489897,12583.6243121092,14205.8675199151,15942.6911694252,17769.5481130053
"N000336",1093.86285349125,1137.60356323533,1169.31671029288,1197.56829049829,1221.92974650924,1244.13753374481
"N000337",8136.20622220913,8396.54325265723,8595.59805960589,8773.13364456545,8935.07021908274,9089.70819087537
"N000338",6265.9712212782,6453.54968814484,6616.59798881481,6763.33571658133,6901.30346381168,7035.58183802371
"N000339",4284.6629561861,4437.8437676496,4572.22688822686,4697.5046589492,4818.81596043655,4939.10245721265
"N000340",4810.65330703317,5016.50341758224,5171.73653167255,5299.06436327483,5415.44562209811,5520.38060562238
"N000341",1932.32908628474,2133.10569769946,2288.30323838295,2418.99838087684,2532.01240353402,2634.95502976014
"N000342",2521.52793924984,2587.03355453378,2636.90382319258,2677.97953899698,2715.83974676437,2749.0772535615
"N000343",3140.31076035582,3226.67418265626,3293.46623713808,3354.79890214801,3406.84965137745,3459.33674737966
"N000344",5361.77482178469,5796.02055934894,6079.05879101742,6311.38295179347,6506.93237694632,6681.0545477662
"N000345",13641.3862396181,14607.5425537176,15759.1618487958,17109.8470960926,18665.910516305,20441.3101624823
"N000346",2123.3718148344,2187.08247219586,2235.76984970029,2277.09741078377,2313.26326068949,2345.45513002794
"N000347",5594.51940733483,5867.76962774495,6106.67948025201,6296.36107532503,6459.64998338825,6602.9541331935
"N000348",2560.82421613094,2647.86581139662,2719.1396543823,2784.9136457926,2843.24375276678,2901.7511422579
"N000349",2371.74638089725,2447.22819356102,2509.05169139967,2564.50621196992,2614.19304533611,2662.41266452907
"N000350",3787.55475168271,3917.61261446033,4029.18779237357,4131.10173500306,4227.05991703868,4318.00590704208
"N000351",2103.41558381814,2319.33691366109,2488.39621755565,2628.25757576964,2749.2705258061,2864.86603806533
"N000352",1275.36356294184,1320.69414874167,1355.41954646125,1385.67009720987,1410.92908665911,1434.27178882594
"N000353",1712.32491761859,1806.25577106442,1879.68006736128,1943.82279239914,1998.64503242161,2051.15403637872
"N000354",13447.3523040699,14529.7502758334,15810.0369874277,17204.6695808855,18701.563241984,20237.8650490859
"N000355",1908.74955979117,1967.29359563496,2016.19327764044,2061.05155593252,2101.68720490837,2141.00327253653
"N000356",3176.61420550902,3414.60554110472,3605.87706524521,3778.02391115044,3928.60277976333,4075.62212118868
"N000357",1591.53347777396,1633.98833264188,1681.30093323064,1734.11462329641,1790.77981763981,1852.48550108228
"N000358",6297.75856620379,6659.41219677503,7072.25276132785,7537.78395597397,8062.05641721044,8656.05132495202
"N000359",1221.55860931683,1272.75960624048,1328.38254340604,1367.41337937471,1404.08054594545,1436.34605908396
"N000360",8201.25154275166,8484.06598955121,8707.63578650626,8896.12361040988,9054.71610028797,9203.79848610904
"N000361",5693.15448395637,5934.9740040188,6103.00805745297,6239.68978957223,6357.91778985,6463.61069113368
"N000362",4699.24521376521,4841.60838524159,4948.57813836265,5040.34739393518,5119.02569776215,5193.10230335737
"N000363",1596.38307218937,1676.26854424045,1735.64116775665,1784.13454495678,1826.34438502201,1864.47107083833
"N000364",1339.31137608247,1358.73111101672,1382.48896597333,1405.97262174009,1428.99880981901,1451.40801170133
"N000365",2662.8062248605,2694.34488217802,2727.38977766933,2761.85465055164,2797.24417152282,2834.25249996115
"N000366",2301.72462260893,2372.72126915851,2446.06710944487,2520.05355359684,2597.03298032357,2674.71548140591
"N000367",21235.6672629778,22805.9915971746,24405.2486368998,26051.3221664335,27752.2184868087,29595.2635281987
"N000368",14511.3866742001,17547.0792138005,21226.5378490867,25774.2856497661,31359.4529345981,38277.1491661038
"N000369",19687.3233848416,20743.1605034387,21797.6853277479,22850.6001245316,23930.3491416801,25042.4841292203
"N000370",2644.47746369519,2870.26824526377,3035.19480030827,3207.46164179895,3361.29005896491,3505.26612550828
"N000371",3961.7568066365,4215.10018836805,4496.56374457328,4808.58108112745,5153.59120353553,5534.63545803174
"N000372",9164.50678371421,9900.51213309495,10698.6242107849,11570.788781139,12531.9806480407,13587.8929738437
"N000373",6695.31339624137,7368.56161112345,8077.93979673114,8846.38566068443,9709.33972510585,10628.4038294872
"N000374",7181.06984599193,7691.6103980699,7968.56343468054,8192.97140917201,8390.00298965572,8562.22584308621
"N000375",2563.69082392082,2649.3133747638,2756.2241539059,2841.65500625319,2948.77608268971,3036.26258426291
"N000376",4061.18312491135,4236.34660485509,4380.44910374465,4506.65531955395,4625.98699033351,4739.6650611101
"N000377",2270.71679079176,2470.4389492993,2635.12123550838,2782.91615296075,2921.83662879966,3052.69787085512
"N000378",11872.3494759695,13233.364957737,15033.4051800545,17295.4225763774,20072.7700176798,23515.0505674709
"N000379",5184.28814635252,6114.16599372251,7340.8751331537,8982.54069817739,11178.0033156426,14110.9748516851
"N000380",3394.44286263537,3693.14054970371,4010.13189251112,4343.69770223808,4693.50317128434,5056.21835057709
"N000381",2860.6147710054,3100.11835165399,3323.47616037072,3541.02345664873,3761.86807230932,3984.42851889905
"N000382",19380.8097634456,25430.6882704215,33746.821925617,45184.6127048564,60987.0477035472,82801.6235116964
"N000383",21458.7743791634,22830.2693036047,24150.5085843749,25447.4316444753,26771.3791051411,28110.9054766371
"N000384",4643.29719204292,5101.04334608101,5591.91424753763,6124.52820726408,6711.67631643976,7358.32347149096
"N000385",5560.07327046867,5897.67841947453,6211.24941675491,6515.71283177813,6817.94352880699,7121.94203368618
"N000386",11333.7662623867,12387.2423711292,13415.0148687122,14462.7980957655,15545.6012248746,16665.2712077295
"N000387",9513.98802801601,10491.5466978295,11432.4369502234,12372.1094082233,13326.0194191312,14314.3316281053
"N000388",11906.1972699782,12690.3931853122,13497.7157498067,14331.0399347676,15189.1250805243,16072.5347086426
"N000389",2147.91376832731,2242.47911884489,2325.63560129144,2403.48797500073,2480.28036021726,2555.79688513952
"N000390",7825.72082246948,10169.5541920208,13315.878806219,17546.0325769853,23293.8094900074,31170.4860397426
"N000391",9736.59629343495,10326.7824368315,10915.7085770562,11508.8518460514,12117.7925546029,12748.1381354578
"N000392",4259.24585616776,4932.05567968493,5848.41022989123,7063.21714051723,8661.9711043135,10740.6384258402
"N000393",11567.5823424298,13335.6378595255,15400.1820780311,17774.045031131,20511.929129986,23740.3576022993
"N000394",4110.59786609807,4445.4984283432,4771.53369133192,5101.42924810434,5437.43942865451,5790.91443712522
"N000395",14817.2034830355,18145.5916744223,22346.9964299948,27689.7583464175,34587.0018875223,43562.346702021
"N000396",3127.34286482232,3657.99777305049,4117.64334540136,4563.83511422688,4988.81953826344,5401.28581501514
"N000397",16439.095124911,17260.3699299546,18059.5494404372,18855.6881394134,19661.2940812191,20490.1584559876
"N000398",1490.20285275383,1541.83454265789,1639.69032282773,1765.40044930376,1914.70120353642,2086.11858034069
"N000399",2691.16873862852,3115.51097114353,3663.92674304992,4337.8989554369,5179.04488014404,6202.83620380463
"N000400",9539.62056637892,9943.87002327658,10363.3359815359,10780.9364694029,11222.4686219499,11658.7802708079
"N000401",3088.59129885278,3262.89011937364,3407.87597619592,3529.99551187273,3638.64721914141,3745.71460688039
"N000402",18591.5744235152,20207.7002679578,21709.3516896838,23196.9323606304,24687.9912971927,26200.754156072
"N000403",4889.78915426639,5109.67509049021,5277.41409534846,5435.8296213663,5575.79351428505,5710.60411713793
"N000404",12815.718892799,14178.5067842623,15519.9537429481,16894.6909951634,18322.525828451,19805.774013806
