"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48"
"N099623",2257.2751725438,2119.563463757,1947.28800944432,1833.08125350148,1785.3843457206,1741.736645882,1724.6135225635,1761.4219655698,1851.83567644662,1971.01305013013,2087.52718453158,2180.74567587807,2252.95171794801,2300.6613525389,2342.00995600042,2399.01449386876,2461.51275595295,2518.32891412879,2574.35241974273,2615.3341890588,2632.05128312263,2609.74741922341,2488.82754894757,2392.48720566053,2339.41365139544,2176.7645240431,1987.37687037377,1860.93786308024,1802.39236674349,1752.79542327709,1728.73116294597,1761.18092632114,1849.30974139764,1967.57621336221,2080.42077607887,2173.21952336732,2245.83549032877,2290.05074021899,2332.48438436933,2390.4474399345,2450.88520797551,2509.68791911096,2564.3125301086,2607.19248398547,2625.64551142008,2603.37130875886,2484.6898245919,2392.96839624937
"N099624",3562.4861383506,3507.70903308357,3299.9760025678,3045.77762979691,2825.77732571317,2686.84776455136,2594.54527053389,2538.29200711562,2542.65881822424,2630.24720975557,2771.88172881359,2958.58425028028,3104.61172986343,3236.69788835171,3366.12646985524,3483.50205250648,3598.375058858,3719.5980799343,3821.28975362008,3918.10395236927,3988.33522316309,4022.02005609497,3974.40546273755,3868.0374364741,3748.63669649206,3663.26620433184,3443.54709940026,3178.96474201233,2950.77846723905,2797.59990567742,2692.69824487172,2636.53504091255,2631.62683948037,2695.45631960429,2809.72916867764,2967.69526861773,3098.06907425822,3212.43489930072,3314.61478535618,3407.83705678614,3493.70214221314,3575.57213117249,3648.96789929856,3721.31282109999,3777.6249766906,3817.36541137306,3777.8943544193,3686.56679557753
"N099625",113799.29722586,108208.14078945,103820.087117734,100738.743204611,98801.8261483154,98714.7864369572,101120.321004632,104958.899936073,110239.76109014,115961.04053439,121934.234348089,128710.541291396,134630.593974939,139525.023809718,143398.160512978,146049.336041371,147717.885192022,148596.115892453,148625.018783707,146860.371489579,142645.116965482,138736.616395503,135566.041077551,128753.366310431,121232.021504926,114601.93814593,109633.916972614,106165.470435023,103810.261047316,103312.624318688,105041.738845627,108172.00136149,112743.654550939,118104.12353676,124036.630164715,130546.216275384,136195.476514895,140911.988788774,144847.061584801,147565.396601056,149524.770000433,150753.82805676,150800.897384174,148841.735049605,144517.086175699,140782.838224351,137869.090841224,131128.65672889
"N099626",1985.99697818426,1873.27628094104,1744.91038222576,1655.3212313572,1601.97965635635,1571.09611369874,1560.11137366698,1569.91293381303,1616.07196566496,1663.3722328537,1753.60212030828,1858.4818989602,1965.68574065682,2073.65074248564,2158.05486387616,2235.29961167932,2307.33699592396,2365.33318537372,2406.16794355201,2412.72914729556,2383.93099038392,2325.0425609875,2255.9034442091,2255.797804119,2211.83777611179,2058.87129006024,1898.66586670832,1786.43237318828,1713.50530545512,1667.52457071856,1643.4009989103,1644.16093301733,1683.03648038789,1721.70644288309,1808.24205637405,1910.86371415853,2013.51043996418,2119.49420263788,2200.40464221602,2276.02646225613,2347.36187528011,2403.30743803731,2442.51303534602,2448.66878806449,2415.88858214501,2354.10283930135,2282.10833167487,2282.10991248609
"N099627",4052.6659193121,4059.60535331469,3917.20496834839,3630.94885079828,3390.31517174383,3198.92862828019,3083.62079158345,3040.0350352578,3081.57945175552,3201.78999584501,3289.00539876949,3527.52536314741,3720.86929035222,3873.00428056851,3983.50645736904,4052.67880640561,4115.69444696201,4149.34985508422,4172.18868804543,4196.10477461533,4221.75059695347,4248.07899325393,4202.91764871388,4120.31058794126,4052.81524557591,4019.38629371828,3846.10256462157,3541.91221587655,3290.10191051804,3094.07193194267,2976.59272604968,2930.13350463195,2972.63975990874,3093.99391069932,3184.13418842998,3422.57086208452,3619.92488470107,3777.44016013185,3888.02965608903,3965.85266920607,4031.19843352836,4067.44771748783,4096.23385161358,4120.52103824037,4149.81965880353,4180.19667077625,4140.66953368659,4061.65921093367
"N099628",3725.54082214594,3471.74199225241,3306.07761602174,3182.77668768556,3111.72342146285,3083.9140197107,3129.48422795677,3207.80407834926,3341.55028016706,3620.18745179574,3955.51646976313,4273.60984479566,4591.84562601075,4839.03024071733,5029.73148137923,5259.51288391625,5280.03117853693,5319.62839693965,5334.96289045807,5221.87398979224,5037.66725839237,4892.0955795384,4777.18131737579,4489.69635997609,4124.30020384533,3821.83780310002,3622.05029560604,3472.76583216677,3384.71882279548,3345.79682120828,3385.11533243803,3463.02973387887,3600.95326906237,3893.43689516724,4246.34656915749,4579.53376428469,4913.56821883186,5170.96093088629,5368.01505008275,5602.6536856095,5619.82197460929,5659.28557879287,5668.4928978239,5540.92433794232,5336.21355857395,5178.41743518636,5056.71261884832,4749.71071269164
"N099629",3452.98274435261,3252.79698873754,3115.0884986335,3021.22025153935,2967.18436553891,2956.06568255546,3017.09204608853,3106.37344087183,3228.99669426788,3441.42599951665,3693.59581177926,3972.08917012,4226.33616287807,4449.61883789963,4622.67843549421,4748.11168844562,4801.37112209392,4816.6680760304,4768.52434999584,4661.9915192896,4517.93752569605,4388.15568989983,4278.13050049805,4035.60318869352,3757.89399290197,3520.50521262809,3351.72598963085,3225.65887291852,3146.03528355922,3113.93236548163,3157.36085931286,3229.09284308929,3339.03215394931,3538.58336988481,3779.06849493184,4051.61845502774,4298.80717801735,4513.65449841188,4679.99417742365,4801.0956206768,4850.62113505822,4863.02032532078,4810.27271990688,4700.32133553544,4553.18113031469,4421.01732789552,4305.33902580024,4062.43126310701
"N099630",1155.52769875118,1163.59612748598,1115.76601746266,1032.43003259886,961.607270375843,921.013949513325,896.431546108642,889.053544846108,901.276003895776,936.29609081643,1027.95967912967,1133.79928759834,1195.670109328,1235.94375025989,1263.4538015056,1283.70685146889,1292.91580410299,1299.8237539608,1302.26621044842,1297.49846761925,1307.8443221911,1299.4716141443,1259.4121442929,1225.1760508351,1199.04678695104,1195.94526725201,1141.90183386405,1057.98471698206,987.692167078372,944.112079159102,917.2335313088,908.595807250822,920.396914080094,952.383884330937,1031.9728040748,1122.32752997493,1177.35846309843,1219.25378979714,1247.97587476996,1266.03238220368,1274.57387152488,1279.61493838076,1282.28343024254,1277.08974492154,1287.24222620168,1279.24630694388,1240.69441754566,1208.73352760623
"N099631",34538.9502247052,32225.9416745874,31108.4117429406,30223.1841443113,29388.6302073569,29146.112335525,29568.867757186,30286.1908765949,30658.8116480719,32396.386362952,35125.1961469256,38329.7769618357,41268.0953012989,43881.102762981,46158.6267054415,47395.276972171,48177.9629084482,48413.8113455969,48110.9948242164,47226.2173165041,46160.0602573761,44371.0855335938,43726.1972342471,41261.1601290543,37961.6961520533,35159.1136265509,33776.8730620391,32687.6789899705,31676.3095657295,31325.3331275122,31684.7090303877,32397.7483286638,32728.779374818,34513.6975426741,37356.5140416826,40698.0732783854,43789.4243623698,46473.2666819338,48814.1873307263,50087.7167835534,50865.6270172535,51067.6553046237,50702.4627428689,49721.8463175061,48563.7680629224,46649.6681412156,45922.1522543712,43275.0824446456
"N099632",157.661792002772,145.408945343106,137.399467328123,132.836253124864,131.869771695095,133.49505158852,138.496406165861,145.266771216612,152.172455017258,167.184984543823,187.771647100528,214.099797980017,237.118243479441,256.852660400171,271.057755735263,276.625071912238,274.955131733888,271.147167048742,264.065526079643,252.721908798686,239.234323085915,227.754638354397,216.443852242544,197.244635355491,177.694863273921,160.811143866006,149.210620828609,141.348324718925,138.270412181512,138.086825271487,141.631339303186,147.530572552976,153.984683247095,168.515504363616,189.068172419662,214.649279169845,237.692624116681,257.364763809523,271.48176570257,277.228918469153,275.195792366279,271.575207048147,264.263483447206,253.228785405401,239.33472451577,228.082885202753,216.540087424121,197.444105998514
"N099633",33939.9882624223,31750.9890466188,30720.9471477333,29900.1573385329,29099.6987404852,28876.8652389778,29291.1447662895,30004.2294338991,30364.9218048879,32065.9773544199,34712.369773286,37815.1549726351,40657.9526154506,43221.0611686622,45431.3224289138,46664.813285246,47444.8758469137,47670.5785291086,47379.3031108573,46539.7851666852,45519.7147650039,43754.3989241043,43106.338871815,40677.7685528197,37465.2387572134,34774.5879824147,33492.8644486226,32445.4589895588,31466.7836324231,31137.3466774492,31505.9786535481,32177.6146207373,32506.3143053247,34282.835458495,37035.9356838519,40270.0585415491,43244.7307185004,45894.8676677734,48184.3132606359,49432.0624935436,50204.6901408327,50414.8728463495,50059.7627778409,49102.3865704246,48010.8869409472,46105.537440434,45358.4840010035,42775.7363548533
"N099634",5211.31909129795,5014.05604195061,4682.41347865831,4390.12752534853,4122.1359401012,3924.68406683439,3793.54292901287,3714.14764898769,3702.11940771435,3713.8431146949,3791.59915697619,3981.90362710854,4245.61388354021,4572.21948524215,4926.14160876411,5246.98763426715,5527.06114676994,5752.05210661462,5945.88255812011,6037.34472064203,6094.16611055819,6069.32080710463,5943.12080190167,5734.87005183196,5619.24732842709,5333.40331261361,4936.61536845444,4599.35044559771,4295.40861396749,4071.76981800289,3917.82873214116,3819.07409116327,3790.97305266419,3792.75384680454,3857.52579114075,4038.887509183,4299.46051315684,4615.21862242665,4968.1237885384,5282.03753942783,5554.41860483044,5776.80763692442,5965.31111146573,6057.82061952087,6108.49279123616,6084.24568717866,5958.54197400501,5746.72045043686
"N099635",17160.8471917065,16385.5692086285,15368.414249405,14431.8045132476,13679.0124562184,13139.8412610514,12761.9020991632,12583.0137183292,12659.063774684,12805.0474101469,13169.0243999451,13846.4406176707,14739.4998041599,15710.0338725507,16709.0013881411,17643.0986901812,18407.6487350757,19119.8207826058,19699.4315335571,19995.0000269166,20087.6389487244,19889.6387568018,19400.7371501137,18928.1310337977,18496.7223782983,17478.7356675716,16262.6037233719,15163.1869417768,14287.2853334807,13642.3336528954,13191.6477491501,12946.6609533493,12972.5673577277,13071.9671683572,13397.29006259,14041.2443670058,14902.4997086348,15850.8111647153,16836.6337916123,17753.0676076684,18504.9381838981,19204.1503052312,19778.4488039551,20058.272581464,20143.4719932599,19943.8527117803,19443.1672962123,18968.3789226459
"N099636",35679.7001700219,33286.7281566092,31551.6311824106,30283.72594409,29359.1995226157,28790.1180522512,28631.6766210037,29236.5441919549,30167.65405352,31454.0378026031,33331.5879276157,35433.108629835,37614.628500211,39775.9306861919,41678.3570491058,43294.0933085288,44393.3885371616,45251.4811728309,45636.8566612458,45405.8366304893,44803.059368969,43768.6251663326,42408.7116092908,41470.5725313279,39201.2968911586,36685.8642786332,34722.1424904851,33252.003941276,32144.3022996786,31431.5745642124,31156.1962784102,31647.2239453578,32352.2502972376,33533.9926699486,35415.8863393704,37568.4387435703,39775.8956615311,41924.1748996788,43712.6064837483,45317.9257194975,46385.076053931,47216.4471724094,47614.8099269371,47454.6545670385,46875.4517409221,45752.5640049007,44318.7037317637,43361.0351097124
"N099637",371.878833487815,355.101812809206,341.109643039389,330.751641837479,325.442696065222,325.468679646818,335.352380722812,354.735911685697,374.131304642261,399.666199962982,435.400263090865,473.215006732518,510.614580097348,541.767901965859,564.390384865741,586.648056025391,599.924048479515,599.318687703593,594.82277034222,577.624172942222,553.042729076468,533.263175639321,516.029165039849,483.614414504341,448.248857062323,416.991956849037,393.476864829349,376.12742281061,365.317986976207,360.974449575774,367.244548097844,382.921091669805,399.46723080177,422.920028191895,456.583100285264,493.152237148976,528.265797298578,558.0913467472,580.46256138803,601.534869799208,613.137716020547,612.110780810922,607.223924235557,589.489356032677,563.998915391057,542.919288474028,525.661267449149,492.657857791853
"N099638",2495.20756246018,2387.75853950223,2311.74064847268,2268.23771915234,2242.55377228315,2252.52771784237,2329.07623242023,2444.95610343445,2527.54381040595,2710.18995213076,2931.43754765791,3142.00953926824,3308.55257290702,3430.69923321167,3472.22725974282,3501.57771472716,3503.80376540843,3464.48989621284,3432.61493957267,3389.43408632455,3308.98987303058,3262.85910841483,3167.54246590508,2981.37578388852,2783.94108493439,2602.01369514745,2465.20042558447,2376.83374306248,2319.27278994473,2306.43922108745,2366.44065076183,2470.26682364013,2548.76482146958,2724.54305340678,2934.84089132564,3143.85957701004,3310.44191070156,3426.68648815058,3471.86069462015,3500.25342799061,3498.47617156864,3455.73308080358,3427.90628164086,3383.0388270763,3303.18903399798,3263.78739013702,3159.51044163131,2982.85525447858
"N099639",2114.16156247116,2004.27336893783,1867.9246717604,1757.69806030475,1687.2960828576,1638.3123543229,1604.59568100148,1593.51084340299,1618.93465003668,1651.20686404035,1688.93063431455,1771.8210812581,1887.88529837011,2022.90494614634,2156.36234229022,2282.80174037654,2413.86464423436,2509.66022442261,2585.23231620878,2604.8257104695,2616.27746581396,2581.42303401072,2526.16804489666,2493.06901126135,2411.36590029386,2262.94782808237,2092.63061035936,1955.70786660431,1866.602503966,1804.88758713396,1758.12325659732,1737.25541195331,1756.0740971225,1782.86569697285,1816.14344700395,1897.58601926005,2015.41168069165,2158.86083692938,2301.42836982541,2433.34712219632,2575.07333233392,2677.7495615651,2758.91327736691,2779.71164380301,2781.21542503969,2738.95190145214,2676.56973966858,2642.27648580676
"N099640",560.889941760482,550.946257182123,518.175558006411,482.803606859636,457.09503838754,437.640680392946,423.013869244738,413.531052460582,411.355300634815,414.353927030775,418.548427938364,430.992568275436,445.294304671127,460.906094573694,479.42564355353,499.728168777043,520.808529825411,543.572542726436,565.263902131554,581.166445229541,591.892775909324,590.797328235216,582.595274895317,562.152776075107,540.54105730523,524.799605381484,487.076263239659,447.807933886559,419.43507284779,398.51508420345,382.710160756028,373.216928026067,371.148196125028,374.97943357685,379.905435432103,393.646033338827,409.60490124064,426.2663289847,446.432164734153,468.448494235452,490.900248428024,515.212450371414,538.494393978249,556.23749621749,567.871937244896,568.549654219792,561.741126723704,542.412642451259
"N099641",599.725462074734,605.420741695019,578.541933737564,537.756375523945,505.212290620531,482.94809094014,470.532423814462,464.836600473553,468.925934876153,481.526023572255,501.383110839113,531.135121106128,558.961125259832,580.024120439006,594.783941325617,605.760715107185,614.387697307173,619.745486129342,620.849192874438,624.751544844658,624.452061001429,624.787122861783,619.032786104549,608.060091627991,596.577028691706,600.360393126394,570.789941457999,528.009691040171,493.714402697706,470.399199321257,457.553425461472,451.581043742264,455.960296732095,468.354489815869,488.662299861911,519.037462010805,547.164146175928,568.565290263517,583.900983283232,595.460694375192,604.834981520386,610.551682129508,612.152172811275,616.405784090497,616.356999625397,617.368000818466,611.928608807624,601.79750114327
