"","f1","f2","f3","f4","f5","f6","f7","f8"
"N023203",1479.59204895707,1698.53169987926,1892.30913457705,2082.71806175436,2248.38920021872,2397.70699120806,2533.92208542528,2663.86512101358
"N023204",5517.65553180826,5236.61183032971,6074.39928628736,6561.69389137787,6809.62486481496,6414.09809143932,7368.0546049695,7881.32051013439
"N023205",1706.6365432299,1790.01867571122,1856.85541653723,1911.1055986042,1962.70029581693,2011.29924141701,2056.10494137106,2098.76070751481
"N023206",18601.3849271718,18832.2031064004,19141.425041031,19491.3540269194,20044.8629004834,20288.6072068949,20616.3590229316,20985.2142516782
"N023207",16220.5544246665,17992.5598207436,19557.950637363,21024.769757644,22390.6515628754,23730.5174239704,25058.1494578445,26338.769033279
"N023208",16265.0765663266,13783.5242090827,8610.16220754942,15369.2387809746,18581.570485112,16064.8619065312,10836.8006043423,17186.6214253941
"N023209",9082.97682528912,9868.8931920787,10692.0412416011,11495.6987191644,12367.9374558833,13194.9280598511,14074.3195475308,14967.6901435026
"N023210",10233.6547435982,8156.92527103063,7714.57879107732,9606.9907572826,13466.0348473227,10293.8573562327,9485.88421349531,11603.059110973
"N023211",2001.29769216791,1678.49564786062,2064.32846905432,1800.2003217558,2112.37609200805,1840.14627009904,2179.2374136866,1867.14161472662
"N023212",10616.3477664638,11513.9271830253,12555.6756640557,13741.3516345049,15023.239498161,16426.2235269574,17839.5803592493,19551.0241580313
"N023213",14467.0460273662,15492.2658166828,16136.0506155124,16870.9315299537,16091.4883546368,17140.3519157287,17653.995600972,18281.3760037415
"N023214",7406.6308843657,7726.99285745265,7797.30589298713,8633.0725161283,7990.98763642895,8220.61642380813,8232.68499852287,9045.60922132205
"N023215",9059.01580542636,10616.2373389504,11889.7213099756,11952.5362996809,11972.1785982945,11973.7859622251,11978.1209085867,11999.4025073171
"N023216",10926.4394643619,11080.5035447301,11239.2717474262,11404.8488670449,11576.4917685338,11755.5666855009,11942.367882194,12137.171888407
"N023217",2520.93060505218,2837.39687122042,2911.64933923181,2728.66630897911,3426.98633892244,3694.29420750557,3688.63656683687,3393.2136451456
"N023218",10829.4333976026,10944.8721235739,10964.3134468431,11080.1628982823,11133.1899660749,11235.9315596686,11250.6628981524,11360.1178765649
"N023219",17113.0305600685,18033.9510541831,19043.2006858099,20689.6080921564,21043.40446849,22075.6755921957,23191.6048017023,25110.7509235319
"N023220",3804.58663117842,4010.9951003011,4221.31382908881,4438.4446068062,4665.45174092979,4901.81264666226,5152.93480316618,5415.43015452741
"N023221",13408.3699228226,15234.7314577196,17339.1556932142,17554.9601981951,16480.1971297372,18148.359930494,20260.5831596766,20215.9936628698
"N023222",10488.3989528392,10925.7406027524,11311.9475578998,11674.5828229059,12020.6716562706,12361.8425640215,12703.1212844089,13040.815755371
"N023223",12382.1709927429,12855.7066492565,13266.2363439643,13648.0402099817,14013.0987739092,14370.9148249781,14718.0967412815,15063.0564939647
"N023224",17886.8849393463,19142.1695440058,20309.1483053101,21452.0177137483,22589.411895787,23721.348254416,24870.6588647574,26026.9860906452
"N023225",31568.2881912817,33175.2157244286,34730.8747701768,36267.49932052,37817.3836386804,39378.5976434494,40975.6302816047,42597.3151434941
"N023226",25402.3655032002,27043.3096500461,28918.5180971233,31023.3025986187,33390.996347004,36031.233966671,38962.7570547745,42240.7115931279
"N023227",18141.7362910115,19718.1858730943,21254.8715532913,22810.2160557368,24428.6205716398,26100.526617147,27854.2071524968,29698.4404905504
"N023228",5781.20707652011,6387.12877215906,6713.30948737729,6605.50928303408,7365.52679992275,8025.45926798193,8387.04063484351,8183.17320360406
"N023229",10871.5758646142,10935.3185028928,10890.1601633801,11057.5884191339,11192.9635391396,11261.5855260444,11219.0560431066,11389.3253420402
"N023230",11623.0692097203,11823.7079369304,12005.9918037849,12178.8439080393,12347.4514313619,12511.2818460109,12671.9999597716,12832.548650283
"N023231",9486.13194615092,10086.9300320056,10725.7761433283,11385.4742751431,12052.5296832003,12715.3644336573,13398.6678596846,14087.1350794381
"N023232",12315.5395596177,12886.5212420166,13369.3945245524,13791.7347163533,14193.6250241801,14576.3950527973,14933.3148497458,15290.7522384521
"N023233",13993.9426765891,14639.9948329335,15227.0685684258,15790.3665705226,16344.3916294672,16893.0573630121,17444.7067296469,18000.0246174116
"N023234",7305.27148744157,6813.29249086828,6954.30533429212,6990.53429409169,7728.193405798,7170.51436169987,7272.02459449008,7277.60442954936
"N023235",8756.53917249134,9436.45641962568,10081.0433172596,10717.1054985367,11362.3767909144,12007.5693310628,12668.3210818419,13336.9496435112
"N023236",15255.1006748167,16409.2543848863,17363.818272511,18210.2110117328,18988.9486402187,19709.8192413494,20415.5931842543,21098.2411625743
"N023237",2562.1744797037,2653.39144819092,2760.74603783172,2881.57838890472,3021.45312188854,3178.89858875106,3349.31125194592,3545.47438499255
"N023238",10844.2175142646,10964.7411309348,11043.3830053147,11174.7891119101,11297.8878740826,11422.0711548061,11495.448066077,11604.1187240509
"N023239",11272.7011643551,11385.3095747726,11473.8699011185,11585.9683604435,11818.5308343192,11863.1242660285,11917.1343558175,12009.6277118829
"N023240",8827.68572208133,9230.12563653909,9489.56893974631,9752.7596763662,9987.58494129341,10200.6297583099,10413.1188763794,10594.5190690823
"N023241",1658.82586287268,1700.64731602289,1780.32764617767,1844.70404150595,1890.23095733858,1951.29821209236,2054.73320396418,2125.47867753489
"N023242",10173.427610442,11004.6091343,11556.5595462748,11996.2834019249,12335.3690487464,12944.4724785408,13387.5009242197,13741.7844668766
"N023243",10112.4675537999,10312.7736850108,10465.4926389064,10594.1864954413,10708.6455164697,10811.3016757241,10905.4859573093,10995.9763151885
"N023244",8054.90858473734,8415.85784166263,8738.09168570583,9018.29913038054,9286.7571167462,9563.88241384723,9821.59333394078,10073.5599654909
"N023245",6475.97124671252,6946.27356153717,7358.82861485573,7745.05798014751,8122.05736545712,8485.20780007386,8854.84547620689,9219.11048341766
"N023246",3216.42162588315,3479.00107070064,3741.37462567057,4013.43608818682,4304.61176662574,4616.984089344,4949.41620471769,5308.98320265969
"N023247",544.654340080476,575.263340596919,594.949996547241,620.473889364632,630.867000495039,648.066831340808,668.043591440656,897.675210263448
"N023248",2160.32002861153,2321.07680265811,2446.08736748966,2550.32204284962,2658.3861671202,2749.76636779917,2841.54818981892,2933.6636559053
"N023249",3910.7574473162,3987.63622686482,4059.67003821049,4131.84675151711,4205.55332011388,4279.63451917972,4356.42879496232,4436.12127938353
"N023250",15985.4561827772,16911.8613508635,17664.2088601334,18320.27988604,18925.6616897657,19470.5061542307,20005.7258207196,20502.9999716496
"N023251",6533.20662228739,7487.06371394068,8405.38067917354,8232.23557592853,8273.7016742115,9449.47925931246,10575.1499580103,10316.5787725051
"N023252",984.35985365263,1066.38775284534,1086.46256565803,1170.01488294626,1157.00304821942,1227.53279889929,1232.09802399846,1308.94476520448
"N023253",29085.4898828302,32245.0411231583,34992.0264369594,34581.2477781614,35337.1215566893,37989.5353456063,40502.3799349692,39500.1661327024
"N023254",11264.3478555589,11483.5244410635,11722.0573231429,11981.9977826049,12263.3641310801,12570.0970746871,12898.6188071344,13254.671519403
"N023255",1519.4976579571,1546.19825086636,1579.85070062458,1585.22307567536,1593.69215393705,1600.3179211009,1605.16469248435,1609.95343460399
"N023256",14380.0926046035,14521.3791595651,14399.1805291098,14930.2627520129,15379.4331834648,15784.2666701946,16192.8934846799,16519.6494488538
"N023257",12445.519504542,12804.821311343,13085.3631500507,13353.6509884345,13584.4189865241,13809.5895083099,14007.5387783812,14200.2998994106
"N023258",4106.68867872594,4183.16841328775,4291.71025135693,4409.14773321041,4500.54232103674,4586.68396772352,4677.05340312618,4738.58576300166
"N023259",1304.15446554995,1330.67921965927,1354.10808282497,1376.37322246232,1397.49666900101,1418.07333543165,1437.61581764693,1456.90029246256
"N023260",11206.7098846811,11363.4905378499,11487.4684691698,11597.3484629927,11719.0257063915,11865.3300577203,11990.6888688002,12113.2613505452
"N023261",8621.26994542174,8623.8031974728,8702.01680723132,8796.23523606073,8916.11735117937,8894.66273926359,8936.71260539969,9005.39070383037
"N023262",7240.7770450954,7440.39013135038,7615.08874335334,7759.09436789237,7906.71403074453,8035.89684734867,8162.64372926033,8283.50898950216
"N023263",5118.38120822435,5157.29963958771,5391.84579443417,5487.38681082019,5589.78707923545,5597.10860278253,5840.23519790501,5931.84058391755
"N023264",4444.07591909221,4399.62485341423,4606.94010603335,4662.62545733524,4718.10191988642,4668.78296517108,4884.33702477459,4939.37119280004
"N023265",3502.65949166012,3553.27234978906,3604.59138490152,3658.79425098241,3712.66490181579,3761.48874516551,3810.74601891157,3874.13162814486
"N023266",2298.75682863164,2402.71246460539,2479.17261697835,2604.05965839798,2715.78079277114,2798.33688363709,2902.05890065452,3006.46054797457
"N023267",10464.3769746904,10525.4189061022,10806.3520015754,11065.9058182994,11363.2045042686,11527.0932907529,11751.2104665029,11950.2630411295
"N023268",17326.4594075267,18500.3417506946,19634.3740416604,20772.9491807887,21941.6749427648,23141.4466948913,24380.2148240826,25685.9229650692
"N023269",6617.79201832927,6841.07102558022,7022.76759183871,7165.30853587987,7212.98889005475,7347.8275456418,7474.24820595701,7604.51048525853
"N023270",2366.3705082115,2447.27882471898,2528.11246716518,2611.32549758897,2697.96690801954,2788.70565561467,2882.7880063163,2981.58926091708
"N023271",2042.39201522918,2074.08733957075,2142.72772766248,2202.14948124305,2218.1575727896,2260.96949800544,2339.48806793993,2411.84419556173
"N023272",3290.05044016555,3519.23198201317,3738.61116914136,3962.28332888566,4191.71173274723,4429.48937420703,4677.51127172419,4941.5508179733
"N023273",1965.92636846439,2035.88816672895,2105.62304287065,2176.76421432211,2250.03361027094,2325.37760960275,2402.6491487526,2483.24747433561
"N023274",4882.86083723671,5097.35926249313,5269.34680467633,5419.75284667188,5553.96651658285,5677.63580038985,5796.59057727322,5908.30262331341
"N023275",13838.9878644813,14799.681073051,15666.7545268103,16498.3742002979,17325.2361992682,18137.8659200546,18950.9207644881,19775.8146327437
"N023276",8619.22616351159,8824.29126431588,8990.11499374937,9133.62154962444,9263.92100839671,9389.16314124689,9502.37089297184,9609.1514868533
"N023277",3635.41783865838,3750.37567429082,3954.06248935956,4236.25923027209,4599.8403005588,5041.60361386342,5575.5773694269,6207.24413866076
"N023278",7545.99064876074,7749.10602890735,7931.90132678435,8074.93531340256,8200.23474730999,8302.56264977749,8406.14183201976,8490.59415297276
"N023279",7389.11705797761,7525.83091704065,7663.32100992999,7804.2378406733,7940.59235745626,8081.82031314164,8223.06344717422,8367.02063185379
"N023280",2203.73602480473,2215.50740420085,2278.1494092181,2325.2220099289,2350.29076565727,2361.36416154015,2425.46246374364,2472.20865138464
"N023281",10531.5837868782,11083.0304632159,11350.4187279259,11738.6856138056,12079.1807530322,12386.8936641563,12677.4719918983,12950.2831992521
"N023282",3543.35787430865,3688.39673474709,3812.15881568321,3926.17560771414,4031.0810213654,4134.63109712135,4230.38942663367,4325.06447896838
"N023283",13251.1957413884,14094.2783508921,14854.1946590312,15587.0381305677,16308.4577171225,17031.3242643765,17751.5808194165,18487.0343995037
"N023284",11671.866380284,12381.9407716964,12951.7001313392,13457.4648254486,13912.7566066545,14334.3845967542,14749.1893944993,15135.856171564
"N023285",18145.9259489738,19583.1841580987,20883.3657532496,22101.8403286718,23300.0592072003,24504.1386304559,25693.0141105701,26880.8692763807
"N023286",10020.215202584,10784.4841964084,11489.3709244156,11878.8947532936,12090.0937683923,12902.6351322083,13383.0635418098,13725.4431127071
"N023287",10129.7091097473,10710.7624026965,11181.0929003403,11599.6276666365,11977.60666729,12322.4772335572,12650.3308403316,12970.7477752792
"N023288",27495.5088657841,28845.6610446885,29464.7477822422,30303.0687810411,30741.0422402068,32134.5388456546,32797.9513611303,33727.4668883556
"N023289",7690.1874261741,7972.31833638713,8348.86737556314,8955.80997153014,9139.47707424948,9479.13465801933,9932.41101705126,10662.4456989482
"N023290",8656.35434404993,9510.67550340074,9392.05482287697,9808.22476127521,9874.90371099308,10747.0184310177,10552.0320528307,10979.0931103028
"N023291",3630.82947441753,3672.02226249102,3776.87761032121,4071.67492165549,4168.33060522432,4209.73305158624,4319.22426685422,4660.99733072332
"N023292",1866.86219456895,1982.43059164199,2076.53133000457,2162.21813455481,2239.29979407353,2313.45600168705,2382.55932592166,2450.59743078369
"N023293",8877.72683890238,9362.37852976047,9359.9590958668,9849.58362713546,9748.78750173997,10263.4702927776,10092.5143908597,10658.2657420571
"N023294",8823.54032034451,9291.2617831946,9641.7611529821,10359.154051099,10647.3500239591,11040.9987679635,11356.4099878791,11953.3922602133
"N023295",10995.2083339831,11528.1075432138,12032.3639271701,12526.5891686821,13017.1394692759,13509.4429104578,13989.4858554017,14477.9949324998
"N023296",2871.86533424047,3132.55494452392,3445.21963401307,3817.21405404292,4250.51120691377,4760.77399649273,5352.11395066021,6042.13135346368
"N023297",1157.9583055596,1229.30597948975,1285.56935466754,1336.39055826537,1381.30941133979,1424.21985535036,1464.41803829263,1504.26368468182
"N023298",9400.39722481523,9912.7992580764,10325.6376958728,10686.4826612736,11009.3432807524,11317.6252550911,11605.8334067439,11868.364416353
"N023299",17242.7486366436,18216.1619794828,19000.9386542536,19700.1899026058,20332.602816372,20914.1099231479,21468.1794321933,22015.8189791544
"N023300",13067.1436863562,13284.7709857753,13502.4152184096,13721.1111435583,13946.247776717,14174.3876880137,14408.1757626979,14651.7552534014
"N023301",12820.8661976355,13573.6079044218,14242.0446802573,14857.7694899131,15428.3401762114,15967.2409310149,16506.5391287843,17012.5085439979
"N023302",9222.21858059968,9672.7832338211,10177.7561337235,10735.7184597116,11342.2807614642,12002.666699784,12728.0621522367,13506.2720399256
"N023303",2225.35814171485,2283.94920403782,2339.59660816469,2394.27158433684,2447.80103103264,2501.63384303495,2555.52223891403,2609.63196402986
"N023304",5223.95138866736,5157.91227776815,5245.13981725487,5373.27113194313,5556.37628101405,5487.90496543245,5575.14072980994,5703.91773556758
"N023305",8041.32850505732,7623.72350878995,7933.3222313859,8073.38735133126,8301.42121467979,7854.60943030705,8149.45997134759,8278.55367040951
"N023306",4832.66292017858,4510.28176500971,4957.91367159672,5264.98617029131,5099.06455755366,4810.00218753421,5283.46624998709,5613.00660638805
"N023307",3440.24509122159,3345.24029799942,3432.0277288908,3445.07855580626,3532.42543425729,3423.83085215599,3503.39754405365,3511.57533952849
"N023308",4977.09131598104,4630.92952075632,4916.49867630843,4894.44175906533,5167.01040007978,4830.02975198488,5118.07472600663,5097.82988703128
"N023309",8160.68039104004,7692.65289023846,8361.35804183718,9054.63678367793,8483.29816236555,7946.82387319314,8598.68240857978,9284.44835892705
"N023310",3984.93885549399,3829.0343796361,4006.42217897658,4032.8516214415,4085.34839966367,3913.36133903316,4075.92309440123,4094.29486858825
